index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
247,MIT SEMICONDUCTOR PTE. LTD.,Technical Support Engineer,"TECHPLACE II, 5004 ANG MO KIO AVENUE 5 569872","Permanent, Full Time",Executive,4 years exp,"Customer Service, Design, Engineering, Information Technology","$3,000to$4,200",Monthly,Posted 27 Feb 2024,Closing on 28 Mar 2024,"(a) Technical Service Support
· Support Set-up, troubleshooting and identify problems for onsite software issues / problems encountered.
· Provide support to FSEs for onsite software related matters.
· Review machines log files, machine configuration and related machine information to identify problems areas for software related matters.
· Liaise with Engineering Software team to clarify customers’ request, issues, problems that are identified.
· Create User request, SIR (Software Issue Report) and needed information for Engineering software team to understand the requirement as to provide correct solution.
· Support bench or machine test for new release software before onsite implementation.
(b) Technical Training
· Provide technical training for FSEs / customers on Software related troubleshooting matters.
· Update and maintain all service-related documentation or reports in databases (e.g. customer feedback system) for effective recording, monitoring, and resolution for software issues.
MAIN JOB SPECIFICATIONS / REQUIREMENTS
• Higher NITEC / ITC / Diploma in Electronics/Electrical Engineering
• Some experience in servicing automated / production equipment.
• Computer literate with C++ program knowledge
• Good communication and orientation skills
· Able to travel overseas at short notice",support engineer
248,SEARCH PERSONNEL PRIVATE LIMITED,Application Engineer-Sales Support (Solidworks) - Up to $5200,"CPF TAMPINES BUILDING, 1 TAMPINES CENTRAL 5 529508","Permanent, Full Time",Executive,2 years exp,"Engineering, Sales / Retail","$3,500to$5,200",Monthly,7 applications,Closing on 07 Apr 2024,"Position : Application Engineer-Sales Support
Location : Near Joo Koon MRT
Working hours : Monday -Friday, 9.00am-6.00pm
Salary : Up to $5200 (Depend on experience) + Transport allowance + AWS + Variable Bonus + Medical
Duration : Perm
Industry : Manufacturers of vacuum pumps, blowers and compressors
Main Responsibilities:

Responsible for engineering, fabrication and performance of small and medium vacuum systems
Accountable for fabrication cost , supervise fabrication work, performance output and on-time delivery to customer
Engage customers to evaluate application possibilities, calculate and design vacuum systems and propose suitable solutions
Select instruments and components to meet customer’s requirement and specification
Responsible for coordination and performance of large systems where system is built by company
Provide inside sales support, handle sales inquiries, generate proposals and follow up on quotations and technical clarification
Supervise and provide guidance to system technician (direct report) to execute system assembly involving pipe fittings, valves, instruments, skid frames, control panel and up to testing and painting.
Responsible for Final Acceptance testing (FAT) in system production facility and Testing & Commissioning (T&C) at site
Coordinate with factory, outsource vendors and sub-contractor
Create G.A. Drawing, P&ID etc using 3-D Solidwork
Track and report quote activities; participate in Monthly Reporting process
Execute contract review and clarify with customer where necessary to resolve unclear requirements
Coordinate with Order Admin team on shipment update and information back to customer
Requirements:

Bachelor Degree in Mechanical or Chemical Engineering is required
3 to 4 years of working experience in application engineering and sales support
Experiences in systems design can be an advantage but not mandatory
Familiar with 3-D SolidWorks
Willing to travel whenever needed (customer site)
Bilingual in English and Mandarin to liaise with Mandarin speaking associates in view of business communications

Email to joie@searchpersonnel.com.sg

Do visit Search Personnel Pte Ltd for more job listings.

***We DO NOT charge our candidates any referral fee nor bind them with any contract.***

Joie Chang

Deputy Consulting Director (APAC)

Reg no.: R2090601 | EA No: 13C6684",support engineer
249,OAKTREE CONSULTING,Desktop Support Engineer (Office Network Systems) $3.8K to $4K - JC,Islandwide,"Permanent, Full Time",Executive,1 year exp,"Consulting, Engineering, Information Technology, Repair and Maintenance, Telecommunications","$3,800to$4,000",Monthly,31 applications,Closing on 28 Mar 2024,"Job Highlights:
5 DAYS
Year-End Bonus + Performance Bonus
Annual Leaves, Medical, Dental benefits, etc
Good career advancement
Responsibilities:
Support and maintain office network systems
Interface with users & identify computer-related needs
Provide software & hardware support
Servicing of users requests and providing support for all in-house software requirements
Administration of network servers
Carrying out upgrading of office systems (network, servers, desktops & related equipment / software)
Track and maintain records of all equipment, software, activities and services provided
Ensure routine back-ups are performed and anti-virus software is always up to date
As and when required, provide briefing to users on usage of office systems
Requirements:
Diploma in Computer Science or related
With experience in supporting network servers, desktops, notebooks and software in a network environment
Able to support network servers, desktops, notebooks, printers, switches, routers and other related equipment
Knowledge of Microsoft Operating Systems, Lotus Notes / Domino, software applications, Microsoft SQL or SAP will be an added advantage
Good interpersonal skills
Please include in the CV
Last drawn
Expected salary
Notice period
Interested candidates, please submit your CV in MS Word format to jeffrey@oaktree.com.sg
EA License No: 06C4642
EA Reg No: R1110624
All applications will be treated in strictest confidence and only short-listed candidates will be notified",support engineer
250,EIRE SYSTEMS SINGAPORE PTE. LTD.,Trade Floor Support Engineer,"KEPPEL BAY TOWER, 1 HARBOURFRONT AVENUE 098632",Permanent,Middle Management,3 years exp,Information Technology,"$4,000to$5,000",Monthly,4 applications,Closing on 10 Apr 2024,"Job Responsibilities:
Deliver superior End User Experience while ensuring a managed, secure End User environment.
Support various LOB users through direct end user support or through projects that deliver changes to the end user environment.
Assist Service Delivery Team in keeping desktops in compliance with Bank standards Work with LOB to identify and proactively manage applications to ensure a well maintained and managed end user environment.
Handle end-to-end Desktop refresh and replacement initiative and timely removal of Not Permitted Technology.
Handle user questions, incidents and requests. Tracking, measuring, and escalating as appropriate.
Adhere to industry and corporate standards and best practices while maintaining a high level of efficiency.
Assist with patching and upgrading end user devices.
Address quality and schedule conflicts.
Availability for ad-hoc work after hours and on weekends where necessary.
Ability to work in a high-pressure, fast moving environment.
Job Requirements:
At least 5 years’ experience in all phases of desktop operating system support, implementation, and maintenance, preferably in the financial sector
At least 3 years’ experience on trading floor experience with Bloomberg, Reuters & trading platforms.
Knowledge of desktop operating system and infrastructure required to implement and support enterprise deployments.
Knowledge of Desktop Services security and access standards and practices.
Basic understating of networking and server technologies.
Proficient in supporting a Windows 7 desktop environment & Microsoft suit of applications
Good communication skills and strong analytical skills.
Interested candidates please send your CV to malar.kannan@eiresystems.com",support engineer
251,ANRADUS PTE. LTD.,Desktop Support Engineer (L1 / L2) #66041,Islandwide,"Permanent, Full Time",Junior Executive,1 year exp,"Information Technology, Others","$2,500to$3,300",Monthly,4 applications,Closing on 27 Mar 2024,"Job Description
Industry/ Organization Type: IT / Software
Position Title: Desktop Support Engineer (L1 / L2)
Working Location: West (Jurong / Tuas)
Working Hours: 5 days (Monday to Friday, 8 AM – 5 PM)
Salary Package: Basic Salary up to $3,300 + AWS + Bonus + Transport Allowance
Duration: Permanent Role
Key Responsibilities
Provide first/second level contact and problem resolution for customer issues.
Work with Third Party Vendors to remediate complex AV issues as needed.
Provide timely communication on issues status and resolution.
Maintain ticket updates for all reported incidents.
Install, upgrade, support and troubleshoot XP, Windows 7, Windows 8.1, Windows 10 and Microsoft Office 2010, Cisco Jabber, another authorized desktop application.
Should have basic knowledge of Mac operating system to support Apple PC users.
Install, upgrade, support and troubleshoot for printers, computer hardware.
Performs general preventative maintenance tasks on computers, laptops, printers.
Performs remedial repairs on Desktops, laptops, printers and any other authorized peripheral equipment.
Use diagnostic tools to troubleshoot problems associated with network connectivity, and workstation hardware/software.
APPLY NOW!!!
Bachelor’s degree or equivalent in Computer Science or related field
Minimum 1 year of IT experience or equivalent
Candidates with CompTIA A+, Microsoft Certified Professional (MCP) qualifcations or equivalent would be an added advantage
Broad experience in IT with basic understanding of Networks, Servers, Audio/Visual, Smart Devices and Telecoms
Experience with Windows 7-10, Microsoft Active Directory, utilization GPOs, MS Office 365, PC hardware installation and troubleshooting, Enterprise anti-virus solutions or Helpdesk ticketing systems is preferred
Kindly apply through ANY of the following methods:
Submit your application by clicking the APPLY button;
Email your resume to Job(at)anradus.com.sg. Kindly indicate #66041 on the email subject.
Anradus Application Policy: We value each application and ensure every resume is reviewed. Our process is efficient, typically concluding within 3 working days. If you do not receive communication from us within this timeframe, it’s likely that your application has not been shortlisted by our client. In such cases, we recommend continuing your job search to maximize your opportunities.
Anradus Pte Ltd | EA License No. 20C0161 | Angel Lim | EA Reg No.: R1769781",support engineer
252,ANTAES ASIA PTE. LTD.,"Data Center Network Support Engineer (Must have Alcatel exp, Singaporeans ONLY, Network Products Maintenance Exp)","ONE MARINA BOULEVARD, 1 MARINA BOULEVARD 018989",Contract,Executive,5 years exp,Information Technology,"$4,000to$4,500",Monthly,1 application,Closing on 28 Mar 2024,"Job Responsibilities
Providing 1st line support for the timely resolution of incidents and problems for a Data Center
Engineers need to maintain Network Products
Engineers need to provide 24/7 support when needed as well as required to participate in on-call duty.
Monitor network performance and adhere to configuration policy and standards
Must be able to read and understand Design, System Architecture Drawings, and technical deliverables

Job Requirements
Singaporeans ONLY (Work Pass holders need not apply)
Diploma qualification
CCNA Certification
Data Center experience is a MUST
Must have hands-on experience working in Alcatel networking
Very essential to have some hands-on maintenance experience on Network Products
Experienced in Routing and Switching
Must be capable of mounting switches and carrying weighted equipment
Experience in tracing end users remotely as well as Network device power requirements
Experience in structure cabling technologies and data center cabling methodologies
Basic knowledge about servers (Wintel and Linux and virtualization)
Exhibit excellent problem-solving/root-cause analysis skills

If you are keen in this role, you may also send us your updated CV in MS Words format to Christopher Wong at christopher.wong@antaesasia.com for review and we will arrange for a convenient time to speak more.


We regret that only shortlisted candidates will be notified.",support engineer
253,KINGSFORCE MANAGEMENT SERVICES PTE LTD,Applications Support Engineer (JD Edwards),"ONE COMMONWEALTH, 1 COMMONWEALTH LANE 149544","Permanent, Full Time",Senior Executive,5 years exp,"Engineering, Information Technology","$5,000to$5,500",Monthly,5 applications,Closing on 10 Apr 2024,"About our client: Our client is a leading multi-disciplinary company that provides detailed engineering, procurement, fabrication, and construction for the Hydrocarbons industry.

About the role:
Provide technical support for JD Edwards EnterpriseOne applications, troubleshooting issues and ensuring system availability and performance.
Collaborate with cross-functional teams to analyze, configure, and implement system enhancements and upgrades.
Conduct regular system maintenance, including patching, updates, and monitoring system health.
Offer end-user training and create documentation to facilitate efficient use of JDE applications.
Respond promptly to user queries, identifying root causes and implementing solutions in a timely manner.
Participate in the development and execution of test plans for system changes and enhancements.
Maintain compliance with security standards, ensuring data integrity and confidentiality within the JDE environment.
Proactively identify opportunities to streamline processes and optimize system performance.
About you:
BSc Computer science or similar
At least 3 years of working experience in providing applications/system support for JD Edwards.
EA Name: Kingsforce Management Services Pte. Ltd.
EA License No: 94C3545
EAP Name: Kimberly Wong Pik Kiun
EAP Reg. No: R1984508",support engineer
254,ENGGSOL PTE. LTD.,Engineer (NOC),Islandwide,Permanent,Executive,3 years exp,Information Technology,"$4,000to$7,000",Monthly,7 applications,Closing on 18 Apr 2024,"Continuously monitor network systems and other infrastructure components for performance, availability and security
Detect and identify network issues, system issues or anomalies and respond promptly to resolve or escalate as needed.
Assist to diagnose and troubleshoot incidents, working to identify root causes and minimize disruptions.
Respond to system alerts and notifications, prioritize incidents, and take appropriate actions to mitigate incidents
Maintain detailed records of actions taken during the resolution process.
Collaborate with team members, support engineers and 3rd party vendors to coordinate and communicate the status of incidents and outages
Analyze performance data to identify trends, areas for improvement and opportunities to optimize the network or system
Provide support to internal and external customers who may be making a request, experiencing issues, assisting with inquiries and troubleshooting.
Generate regular and ad-hoc reports on network or system performance, incident statistics and other relevant metrics for review if required
Requirements
Education / Experience:
Diploma / Degree in IT / Computer Engineering or equivalent
3 years of experience in IT Support & Monitoring
Skill Sets:
Must be a detail-oriented and proficient in troubleshooting
Proficient in monitoring tools and software
Strong troubleshooting skills
Good understanding of network protocols
Ability to manage and prioritize incidents following established procedures
Ability to communicate effectively with other team members during incident escalation
Strong documentation skills to maintain record of incidents and actions taken
Knowledge of network configurations and hardware
Possession of networking related certifications
Basic server administration skills
Able to work in a rotational shift schedule of 12 hours per shift including nights and weekends",support engineer
255,STAFFLINK SERVICES PRIVATE LIMITED,IT Support Engineer (No exp. OK!),Islandwide,"Permanent, Full Time",Fresh/entry level,,Information Technology,"$2,500to$3,000",Monthly,36 applications,Closing on 26 Mar 2024,"* Office hours, Monday - Friday
* Location: East
* Travel islandwide is required, onsite support role
* No experience are welcome to apply
* Training is provided
* Linux experience is a must
* Permanent

Our client is a company who providing data recovery, storage solution in Singapore.

Responsibilities:
L1 Troubleshooting and follow-up of issue with respective support personnel
Installation of Servers and storage equipment
Administrator and monitor of software
Work with implementation team
Requirements:
Nitec / Higher Nitec in IT relevant
Training/ certification provided
No experience are welcome to apply
HOW TO APPLY:
Interested applicants, please click on “Apply Now” or email to submit your resume.
We regret only shortlisted candidates will be notified.

Stafflink Services Pte Ltd
EA Licence No.: 04C4294
EA Personnel: Jason Bong Wee Kiat
EA Personnel Reg. No.: R23116067",support engineer
256,STAR CAREER CONSULTING PTE. LTD.,"System Engineer / Technical Support (Unix, Windows)",Islandwide,"Permanent, Full Time",Senior Executive,4 years exp,Information Technology,"$6,000to$9,000",Monthly,6 applications,Closing on 11 Apr 2024,"System Engineer / Technical Support (Unix, Windows)

Our Esteemed and Reputable Client is looking for an System Engineer / Technical Support.

Requirements:
• Proficient in handling IT System, Server and Network Support.
• Good in managing MS Active Directory, Hyper- V, Virtualisation, Unix and Microsoft Windows.
• Good in handling Unix and Microsoft Windows AD, 2003, 2008 and Cloud Management.
• Proficient in Virtualisation, VM Ware, System, Server and Network management..
• User’s support and handling supporting enquiries.
• Good in system troubleshooting, deployment and implementation.
• Experience in Enterprise Server Configuration, System Design and Troubleshooting.
• Experience in handling Project Activities.
• Min. 4 years IT System, Virtualisation, Server, Microsoft Windows and Network experience.
• Min. Diploma/ Degree in any related discipline.
• Strong communication and persuasion skills
• Team player with strong organization and people management skills


If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with you updated MS Word Resume to : kelvin@starcareerconsulting.com


Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",support engineer
257,ENNOVATEZ PTE. LTD.,Field Service Engineer,"HUDSON TECHNOCENTRE, 16 NEW INDUSTRIAL ROAD 536204",Full Time,Executive,5 years exp,Information Technology,"$2,800to$3,800",Monthly,0 application,Closing on 21 Apr 2024,"Field Service Engineer
We are looking for experienced junior and senior full-time Field Service Engineers to provide End User Computing or Deskside support to Multinational companies in Singapore.

Job Responsibilities & Requirement:
Primary
Provide level 2 End User Computing support and well verse in Windows OS
Good Hardware and software troubleshooting skills for PC.
Break fix and IMAC support for end user deskside equipment
Basic troubleshooting skills for IOS and android devices.
Handles asset and peripherals inventory management.
Meeting room and AV equipment knowledge.
Provide smart hands support for networks and servers
Able to support off hours or require to perform ad hoc duties as and when needed
Familiar with Service Desk ticketing systems and process.
VIP support
Able to support off hours or require to perform ad hoc duties as and when needed

Job Requirement:
Diploma/Bachelor’s degree in computer science / information technology or relevant field.
Proven work experience as a desktop support engineer or support technician.
At least 3 years of IT deskside support experiences for junior level.
At least more than 6 years of IT deskside support experiences for senior level.
A good team player.
Excellent interpersonal skills.
Customer centric and focus on service excellence.
Excellent problem-solving and multitasking skills.
Good verbal and written communication skills and ability to interact with other teams.
Working location: East, Singapore

It would be appreciated if you can share with me your interest on the same.
Have a friend or family member who may be interested in taking the next step in their career? Help them out by referring them to Ennovatez.
You can email your resume to us at yenpeng@ennovatez.com",support engineer
258,FAR STREAM TECHNOLOGIES PTE. LTD.,Apple MAC Support Engineer,"CITITECH INDUSTRIAL BUILDING, 629 ALJUNIED ROAD 389838",Permanent,Professional,3 years exp,Information Technology,"$3,000to$5,000",Monthly,14 applications,Closing on 13 Apr 2024,"Job Description:
The MAC Support Specialist / Engineer role is to provide technical support to our enterprise customers. The ideal candidate will be deployed offsite and will be on a 5-day work week schedule. He/She will be grown to lead a team if the performance is outstanding.
Responsibilities:
Attend to issue escalation in context to Apple MAC OS device (eg: Laptop and Desktop).
Provide fault resolution and escalation (Level 1, 2 and 3).
Ensure Industry best practices in IT are adhered to and can withstand audits.
Maintain accurate documentation on of all process and escalation.
Prompt service report as well as Routine maintenance report.
To perform other IT related duties when assigned by the management.
Desired Skills & Experience:
Experience with on-site deployment, debugging and customer support.
Communicate fluently in English - spoken and written.
Resourcefulness, ability to problem-solve in a systematic approach.
Good organization skill and able to work independently.
Possess the right attitude to learn and execute with sense of urgency.
3-8 years of experience in relevant MAC and System support.
Managed Enterprise Customer with more than 100 MAC user environment.
Well Trained in Microsoft M365 service with focus on Intune implementation.
Technical Competency:
Technical scope (Back-end) with strong MAC setup and debugging.
Automated logging, usage report generation and bug reporting.
Education:
ITE / Diploma in Engineering or Information Technology preferred but not essential.
Senior candidate that are looking for a new career role are welcome to apply.
Other Technical Certification (eg: Microsoft, MAC, etc) will be advantages.
*We regret that only shortlisted candidates will be notified.",support engineer
259,TECH MACHERS CONSULTING,L2 - Corporate Credit Processing Support Engineer,Islandwide,Full Time,Middle Management,4 years exp,"Banking and Finance, Engineering, Information Technology","$3,000to$4,500",Monthly,1 application,Closing on 17 Apr 2024,"Core Skill Set:
ServiceDelivery
Integro’sLoanOriginationSystem
Unix/Linux,Oracle,Weblogic, JavaJ2EE
Job Description:
5 years of IT experience with at least 3 years in Corporate Loan Origination / Collateral Management.
Knowledge of Integro’s Loan Origination System / Collateral Management platform is highly preferred.
Able to understand the application design & workflow in a faster pace.
Have knowledge in Unix/Linux, Oracle, Weblogic, Java J2EE, DevOps, Windows, Business Object and able to understand and communicate in the technical discussion with developers.",support engineer
260,ADVANCED E-SOLUTIONS PTE. LTD.,Oracle HR Support Engineer,"PLUS, 20 CECIL STREET 049705",Full Time,Non-executive,9 years exp,"Design, Human Resources, Information Technology","$7,000to$8,000",Monthly,3 applications,Closing on 03 Apr 2024,"Support Oracle Human Resources Management, System (HRMS) Service Delivery, SQL, Unix/Linux, Oracle, WebLogic, Java J2EE

Skill Set:
1. Technically competent in Oracle EBS Core HR, Self Service HR, Absence Management, Approval Management Engine, Talent Management and Compensation Modules
2. Technically competent in Unix/Linux, Oracle PL/SQL, WebLogic, Java J2EE, Oracle SSO

Roles/Responsibilities
1. Responsible to provide BAU support for responsible for ensuring system availability and provide support for applications like Core HR, Self Service HR, Leave Management, Talent Management, Compensation Modules and other ERP financial modules.
2. Responsible to provide operational support and ensure SLI of system availability, online and batch deliverables.
3. Support diverse jurisdictions comprising of SG, MY, CN, International
4. Fine tune applications and systems for high performance and higher volume throughput
5. Contribute to business requirement review for technical implementation as a subject matter expert for IT to ensure SDLC standards are met. 6. Conduct review of technical and functional solutions from
enhancement/project team to ensure they conform to IT standards.
7. Respond on time to the queries raised by various business units.
8. Provide timely updates regarding production status and progress of issue resolution.
9. Perform impact analysis of enhancements/projects that will impact supported systems.
10. Participate in Disaster Recovery and Business Continuity exercises.
11. Provide on-call support and afterhours/weekend support as needed, covering application support and application change deployment.
12. Have a quality mind-set with prevention attitude to attain zero defects
13. Able to support SIT/UAT/PROD/DR deployment, with DevOps
14. Able to support relevant software/platform/database upgrade for the systems",support engineer
261,IDS MEDICAL SYSTEMS (SINGAPORE) PTE. LTD.,Engineering Support,1 KALLANG JUNCTION 339263,Contract,Junior Executive,3 years exp,"Admin / Secretarial, Customer Service, Engineering","$2,000to$3,300",Monthly,2 applications,Closing on 06 Apr 2024,"Job Description
Maternity cover for 6-months
Provide day to day customer service support and administrative duties in engineering department.
Deal with customers via multiple communication channels such as telephones, email and other CRM tools.
Provide administrative support for engineering department such as spare parts quotation, service maintenance, preventive maintenance service, service appointments of all engineers and other ad-hoc assignment.
Post-Warranty Service Contract Proposal to customers.
Manage the preventive maintenance service by coordinating the customer for the PM schedule and update any changes in the records.
Follow up with Engineers on open maintenance jobs.
Review the service reports, process engineering quotation on repair work or spare parts and follow up with customer.
Request quotation from the third party to do the subcontract work, and provide pricing to customer & certificate follow up.
Act as the main control person for the receipts of all engineers’ job sheets & customer’s purchase/service order, and forwards to respective teams for further action.
Monitor and update the job status in AX system, ensuring timely invoicing and job closure with customers.
Responsible for administration of purchasing third party outsourced service contract with principal.
Work closely with operations team members to coordinate the delivery and issue the billing with customer.
Coordinate with sales team to arrange the engineers schedule for installation or service maintenance.
Record case data and customer information accurately into AX system for ease of reporting and follow-up.
Arrange service tools calibration and maintenance by the third party.
Provide the Guarantee and Maintenance (Labour and Comprehensive costs) price in tender.
Getting all spare parts price list from Principals and convert to local pricing. To provide relevant price list for contract / tender purposes.
Any other duties and responsibilities as and when assigned by immediate superior or management.
Job Requirements
Min. Diploma in any disciplines
Minimum 3 years of relevant work experiences in a similar role.
Good computer skills. Proficient in Excel, Word and Outlook.
Working knowledge of CRM and ERP systems. Eg: Microsoft AX, Microsoft Dynamics
Good command of written and spoken English
Competencies
Adept at handling various communication channel on a daily basis, while consistently resolving customer’s issue.
Good in communication and interpersonal skill, able to communicate with and influence people positively.
A positive team member who is able to establish network and rapport with colleagues to achieve results.
Attributes
Customer-orientated and able to deal with difficult customers.
Passionate and energized, take initiatives and integrity to support business needs, enhancing individual/team productivity.
Be a natural multi-task person who has a positive and proactive attitude in problem solving.
Passionate and energized, take initiatives and integrity are key requisites to this position.
Embrace the idsMED values of Loyalty, Integrity, Balance, Care, Agility, Reliability and Entrepreneurship.
Show a genuine desire to care for others, with a Happy, Engaging, Approachable, Responsible and Trustworthy personality.",support engineer
262,VDL ENABLING TECHNOLOGIES GROUP (SINGAPORE) PTE. LTD.,Production Engineer,"VDL BUILDING, 259 JALAN AHMAD IBRAHIM 629148",Permanent,Junior Executive,3 years exp,"Engineering, Precision Engineering","$4,000to$5,000",Monthly,18 applications,Closing on 24 Mar 2024,"Purpose: Responsible for supervising staff, ensuring health and safety regulations at work are followed, making sure adequate training has been provided to the workers in the usage of equipment, and identifying deficiencies to be improved in production.

Key Area of Responsibilities:
Supervising the man and assembly process, ensuring quality work is done safely and efficiently.
Organize and motivate the mini-companies to perform daily production activities.
Draw up training, and job rotation plans to develop manpower to be more flexible and competent and stimulate continuous productivity improvement.
Liaising with other Engineers to develop plans that improve productivity, in terms of costs and manpower required.
Support engineering/manufacturing teams, draw up safety protocols, report issues to the manager, and develop strategies to improve efficiency and profit.
Take part in quality meetings with QA and process, conduct production CAB meetings, and ensure corrective actions are carried out.
Conduct daily supervisor and production meetings to achieve delivery reliability.
Record and report on the department’s activities and production results regularly in each productivity review meeting.
Manage consumables and non-capitalized equipment spending.
Maintain and ensure 5S housekeeping on the shop floor.
Qualification & Experiences:
Diploma/bachelor’s in engineering (Mechanical, Mechatronics, Electrical, Precision or Industrial Engineering).
At least 3 years of experience as an engineer in the manufacturing assembly environment.
Good communication skills to perform mentoring and coaching to production staff.
Good knowledge in problem-solving methodology.
Ensure the safety standards and process safety management is duly followed.",support engineer
263,SYSNET SYSTEM AND SOLUTIONS PTE. LTD.,IT Support Engineer,Islandwide,Full Time,Junior Executive,1 year exp,Information Technology,"$2,200to$3,500",Monthly,36 applications,Closing on 10 Apr 2024,"Responsibilities and Duties:
Attend to user to solve reported IT issues.
Windows OS installation, Microsoft Outlook configuration for email and troubleshooting.
Basic wire/wireless Networking, NetworkPrinter installation/ File Server.
Network Mapping & Basic knowledge on Cloud
Setting up Office 365 email administrator
Windows Server AD implementation, Configuration and Support.
Setting up of new PC and data transfer to new PC/Desktop/Laptop.
To ensure endpoint encryption is activated for computers and defined device.
Responsible to install the organization’s standard and approved applications on computers and mobile devices.
Service Asset and Configuration Management (SACM) of end user system
1st level troubleshooting for network issues and telephony system.
To assist and liaise with IT Backend team members and users when there are reported IT-related incidents.
Installs, maintains, and troubleshoots required client and hardware, whether onsite or remotely.
To deliver support to an organization’s desktop, laptop to ensure all computers, network connections and software are functioning smoothly.
Escalate to vendor and follow through for all hardware failure.
Liaise on any requests for related matters including requests for quotations.
To be the single point of contact for all correspondence between vendor and users.
Assisting the Projects Engineers with new implementations and migrations
Troubleshoot and resolve all hardware, operating system, software and application problems relating to desktops, notebooks, printers, mobile devices and PC peripheral.
Setup and deploy smart-phones (Android, iOS) and tablets (Android, iOS).
Install / Remove computer software and applications.
Work with Helpdesk team for ticket escalation and reporting
Document maintenance for all computer systems and network infrastructure.
Timely submission of work log report and monthly attendance report
Attend weekly/scheduled engineers meeting.
Willing to gain experience in design, maintenance, and support of a Microsoft AD, SCCM Exchange infrastructure including performance, capacity, and recovery technologies",support engineer
264,AME INTERNATIONAL PTE. LTD.,Sales Manager / Sales Engineer / Sales Support,Islandwide,Full Time,Non-executive,1 year exp,Engineering,"$3,000to$6,000",Monthly,15 applications,Closing on 06 Apr 2024,"Responsibilities
Sales / Application of field process instruments
Provide technical solutions to customers
Prepare technical and commercial quotation
Project sales management and submission of sales report job requirement
Possess good interpersonal skills and capable of working effectively under own initiative and able to adapt to fast-paced, target driven work environment
Other ad-hoc duties as assigned
Requirements
ITE Certificate / Polytechnic Diploma in any Engineering discipline or related professional qualifications
Candidates with related working without above education qualification are welcome to apply
Able to work independently as well as in a team
Good communication and interpersonal skills
Schedule:
Monday to Friday
Education:
ITE / Local Polytechnic Diploma in any Engineering discipline or related professional qualifications
Candidates with related working experience without above education qualification are welcome to apply
Experience:
Related semiconductor industry experience: 1 year (Required)",support engineer
265,WEG SINGAPORE PTE. LTD.,Sales Support - Application Engineer,67B JOO KOON CIRCLE 629082,Full Time,Fresh/entry level,1 year exp,"Customer Service, Engineering, Wholesale Trade","$2,600to$3,500",Monthly,2 applications,Closing on 13 Apr 2024,"""We prefer direct recruitment, no agents, please""

Company Overview
WEG products are present on 5 continents, and together we contribute to a more innovative, sustainable and efficient world. Additionally, the company counts on state-of-the-art manufacturing processes associated with the most demanding total quality programs. Most important, the company today has the same asset philosophy as in 1961, which is based on work and discipline, multiplied by each of its employees committed to ultimate customer satisfaction. WEG Singapore Pte Ltd is a wholly-owned subsidiary of WEG Brazil. Our regional Headquarter in Singapore is responsible for the Sales, Marketing & Service Support activities for the Southeast Asia region.

Location: Walking distance from Joo Koon MRT

Working hours: 5 days from 9am to 6pm (full time, no working from home)

Job Description:
An Application Engineer(AE) is a vital member of the sales support team, serving as a crucial link between customer requirements and product specifications. AE acts as the conduit translating customer demands into the appropriate product solutions.

Job Highlights:
AWS and Variable bonus
Medical benefit
Group healthcare insurance
Annual salary increment
Responsibilities:
We will conduct product training and work closely together:-
Provide technical, tender pre-qualification & commercial supports to sales team.
Provides technical and commercial supports to customers and ensures maximum service is provided in all customers' contacts and communications.
Coordinates with company's business units on technical and commercial issues, work closely on quotation strategy.
Technical order administration.
Utilises all the communication devices to provide engineering information, in support of WEG product quotation, to existing and potential customers.
Coordinates with WEG Authorised Service Centres in providing technical support to Distributors and Customers.
Attend to all Distributors', OEM's and Customers' technical inquiries on all WEG products.
Liaises with WEG Authorised Service Centres on all aspects of motor repairs including
warranties and service reports in the territories.
Perform other administration / assignments which management may assign from time to time.
Proficient in English and Chinese, as need to liaise with China counterpart.
Minimum Qualifications:
Preferred have minimum Diploma/Degree in Mechanical Engineering/Electrical
Self-motivated and able to work independently
Good communication and presentation skills
Computer literacy is a must
Please include following informations during your application:-
What's your expected monthly salary?
When is your start date?",support engineer
