index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
1088,TECHNOLOGY SERVICES GROUP PTE. LTD.,LLM Engineer- Finance Chatbot,"Keppel Bay Tower, #13-01A 1 Harbourfront Ave 098632",Full Time,Non-executive,4 years exp,Information Technology,"$10,000to$14,000",Monthly,29 applications,Closing on 29 Mar 2024,"About Us:
At TSGS, we are committed to providing innovative solutions that empower individuals and businesses to make informed financial decisions. As part of our mission, we are seeking a talented LLM Engineer to join our team and play a pivotal role in building a financial chatbot product.
Job Description:
This role involves designing and implementing a chatbot that provides users with accurate and insightful information about financial topics, enabling them to manage their finances more effectively. You will work closely with cross-functional teams to create a cutting-edge product that will make a significant impact on the finance industry.
Responsibilities:
Algorithm Development: Develop and refine advanced natural language processing (NLP) algorithms to understand and respond to user queries related to finance, investments, and personal financial management.
Data Integration: Collaborate with data engineers to integrate financial data sources and ensure the chatbot has access to up-to-date information, market data, and financial news.
User Experience Enhancement: Continuously improve the user experience by optimizing the chatbot's ability to provide relevant and accurate responses, as well as its conversational capabilities.
Model Training: Train and fine-tune machine learning models to improve the chatbot's comprehension, context awareness, and ability to handle complex financial inquiries.
Security and Compliance: Implement robust security measures and ensure compliance with financial regulations and data privacy standards to safeguard user information.
Monitoring and Maintenance: Regularly monitor the chatbot's performance, troubleshoot issues, and perform necessary maintenance to ensure uninterrupted service.
Collaboration: Collaborate closely with cross-functional teams, including data scientists, software engineers, product managers, and finance experts to align the chatbot's capabilities with user needs.
Documentation: Create comprehensive documentation for the chatbot's architecture, algorithms, and APIs to facilitate future development and troubleshooting.
Requirements:
Bachelor's or Master's degree in Computer Science, Artificial Intelligence, or a related field.
Proven experience in developing NLP-based applications or chatbots, preferably in a finance-related context.
Proficiency in programming languages such as Python, and experience with NLP libraries and frameworks.
Strong understanding of machine learning, deep learning, and natural language processing techniques.
Knowledge of financial concepts, markets, and investment strategies is a plus.
Excellent problem-solving skills and the ability to work collaboratively in a dynamic, fast-paced environment.
Strong communication skills to convey technical concepts to non-technical stakeholders.
Attention to detail and a commitment to delivering high-quality results.
Experience with generative AI.
Experience in fine-tuning, quantization, and deployment of open-source LLMs like Mistral, Llama2.
Familiarity with the latest LLM frameworks for retrieval-augmented generation.
Familiarity with web-based endpoint frameworks.
Proficiency in Python, and SQL databases.
Good to Have:
Familiarity with GPU hardware architecture, and proficiency in CUDA.
Familiarity with CI/CD systems.
Preferably with a financial background.",software engineer
1089,SUCCESS HUMAN RESOURCE CENTRE PTE. LTD.,"System Engineer LV1 (Linux / Unix) at Ang Mo Kio, up to $3600 + Allowance (Shift work)",Islandwide,Contract,Non-executive,1 year exp,"Engineering, Information Technology","$3,000to$3,600",Monthly,6 applications,,"- 1 Year Contract
- Ang Mo Kio
- 12 Hour Rotating Shift
- Up to $3600 + Allowance

Responsibilities:
To provide 24 x 7 support for Data Center running on 12 hours shift
Assisting the Customer in the verification, isolation and/or provision of a temporary work around for the incident/problem logged.
Resolving the incident/problem onsite.
Escalating unsolvable problems and service requests to the System and/or Software Engineer and reporting the escalation to the Project Manager.
Generating the relevant administrative records and reports.
Introducing and integrating new technologies into existing environments.
Applying operating system updates, patches, and configuration changes.
Adding, removing, or updating user account information, resetting passwords, etc.
Answering technical queries
Maintaining the configuration of the system.
To implement Service Request and Change Request
Contacting OEM/Vendor for technical support
Period:
1 year contract
Location:
Ang Mo Kio
Working Hours:
12 Hours Rotating Shift
Salary:
Up to $3600 + Allowance
Requirements:
Minimum Diploma in any IT related courses
With Microsoft Certification and/or ITIL certification will be an advantage.
Good Knowledge of following products will be an added advantage:Linux
Unix
Active Directory/DNS
Microsoft Azure Stack
Microsoft Windows 2008-2016
Commvault Backup and Recovery
Symantec Endpoint Protection
ITIL certification will be an advantage.
Interested applicants, kindly email your detailed resume (MS Word format is preferred):
joan@successhrc.com.sg (Reg No: R1332758)
Please ensure that applications sent through email are no bigger than 1Mb.
We thank all applicants for your interest but regret to inform that only shortlisted candidates would be notified.
Success Human Resource Centre Pte Ltd (EA License Number: 97C4832)
3 Shenton Way, Shenton House,
#19-01 Singapore 068805
T: 6337 3183 | F: 6337 0329 | W: www.successhrc.com.sg",software engineer
1090,ADECCO PERSONNEL PTE LTD,Systems Engineer (Integration),"SHAW CENTRE, 1 SCOTTS ROAD 228208",Contract,Professional,5 years exp,Information Technology,"$7,000to$10,000",Monthly,1 application,Closing on 03 Apr 2024,"Client Intro:
Our client is a global leader in consulting, technology services, and digital transformation. With a focus on innovation and sustainability, they offer a wide range of solutions to help businesses thrive in the rapidly evolving digital landscape, delivering value to clients across various industries worldwide.

Job Responsibilities:
• Responsible for the Planning and Execution of IVV activities
• Decides on the appropriate test strategy, modules and practices
• Creates the System Test plan and report
• Works closely with Project Engineers (SEM) to agree on testing durations and project risks
• Efficiently manages test resources (staff, software & hardware)
• Manages Defects / Engineering Changes for the customer
• Contributes to the estimation, planning and execution of IVV activities
• Be able to coordinate activities with a global team
• Participate in Bid activities providing scope and costing

Job Requirements:
• Bachelor's degree in Engineering or related field with 5-9+ years’ experience,
• Minimum of 5-7 years related experience and/or training in Verification/Validation experience in large integrated systems
• Previous knowledge of Unix /Linux/ Android systems
• Expertise in defect reporting, characterization, and management workflows - Use of common defect management and tools
• Ability to read and interpret requirement documentation - Use of common requirements management and tools
• Project Management and communication skills
• Creativity in detecting and provoking possible problems
• Expertise in common test practices (Functional tests, user scenario tests, automation)
• Previous experience writing test cases
• Comfortable with handling and performing basic troubleshooting on IT software & hardware

Preferred Skills and Experience:
• Minimum four (4) years of comprehensive experience in an software engineering integration, verification or validation team
• Experienced in the integration of software systems, able to coordinate activities internal and external to the system
• Collaborate with clients, software developers, and other stakeholders to identify system requirements and ensure that our software products meet those requirements
• Working experience with open-source configuration management and deployment tools such as Puppet or Chef, Docker, Kubernetes, and Linux scripting.
• Understanding of software development methods and electrical/mechanical design
• User Interfaces, Networking, wireless, and/or communication systems test experience, software APIs
• Be versatile to be able to handle job scopes such as supporting bids and Work Package Management

Next Step:
Prepare your updated resume (please include your current salary package with full breakdown such as base, incentives, annual wage supplement, etc.) and expected package. Simply click on 'Apply here' to drop your resume or email at susmita.sahu@adecco.com.
Susmita Sahu
EA License No: 91C2918
Personnel Registration Number: R23114076",software engineer
1091,RECRUIT EXPRESS PTE LTD,CSI / FPI - Software Development Engineer in Test (SDET) 2949,20 Pasir Panjang Rd 117439,Contract,Executive,6 years exp,"Banking and Finance, Information Technology","$5,000to$9,000",Monthly,3 applications,Closing on 14 Apr 2024,"Position
The department of Corporate Functions and Support IT (CSI) is responsible for the development and maintenance of Risk, Finance and Compliance applications, used by end users worldwide. The Finance IT section of CSI is responsible for applications handling financial accounting for CACIB worldwide.

As a functional tester you will have to collaborate with BA and dev team to ensure the application is developed as per the requirement.
Main responsibilities
As Functional QA:
Understand the functional requirement and create test cases and test scenarios.
Perform functional, regression and integration testing.
Working knowledge of test management software (e.g. Jira, Jira Xray).
Should have good knowledge of SQL.
Good to have:
Automation testing using tools like selenium or cypress.
Functional knowledge of QA and BA processes.
Knowledge of PowerShell.
As Data Automation Engineer:
Ability to build automated test solution for Data-intensive platforms and Web UI applications.
Being able to propose strategy and solution for Data testing.
Prepare tooling and script for automating data regression testing.
Perform and follow-up data regression testing phase as a fully integrated part of the project.
As Integration Tester:
Under the supervision of the manager, the candidate should be able to handle the different integration test phases (planning, test functional coverage and adequacy with functional content) and to manage regression test, integration test on functional test campaign.
Maintain up to date test libraries (test cases).
Handle and build KPI on performance testing.
Prepare regular reports on test results.
The position requires autonomy and reliability in performing duties while maintaining close communication with rest of project/support team.
Qualifications and Profile
Minimum of 6-8 years’ experience in software testing.
Experience in the development, enhancement and maintenance of test automation framework.
Experience in appropriate tools like Selenium, Cucumber, Serenity, Maven etc.
Experience in end-to-end testing process.
Knowledge of any test management tools.
Good understanding & working knowledge of Agile/Scrum.
Bachelor or Technical Degree in Computer Science, IS, or IT is preferred
Other Professional Skills and Mindset
Proficient in Microsoft Office.
Strong organisational and communication skills.
Experience in application project management.
Strong analytical and problem solving skills.
Experienced working within a LEAN environment.
Awareness of various software development procedures.
Capable to effectively interact with technical team.
Understanding and respect of cultural diversity.
Interested applicants, please email your resume to Shaun Quek Yew Meng
Email: shaunquek@recruitexpress.com.sg
CEI Reg No: R1660732
EA Licence No: 99C4599",software engineer
1092,A*STAR RESEARCH ENTITIES,"Senior Electrical / Electronic Engineer, MedTech Catapult Productisation Unit",Islandwide,"Contract, Full Time",Non-executive,5 years exp,Sciences / Laboratory / R&D,"$5,950to$11,900",Monthly,2 applications,Closing on 21 Apr 2024,"The MedTech Catapult has a dedicated objective of curating and accelerating the development of high potential MedTech projects through an in-house product engineering unit. This productization unit is responsible for supporting the development of technologies through the medical device development cycle to produce full-fledged hardware product systems. The Senior Electrical/Electronic Engineer will report to the Principal Engineer.

Job Responsibilities:
Support Electrical Electronic engineering efforts for complex medical solution
To interact closely with engineers from other disciplines to achieve an optimized design within the stipulated project schedule
PCB design for compact instruments and wearables
High-performance signal processing
Design for electrical safety, EMC and medical device compliance
DFM (Design for manufacturing) including end of line testability and design of production test equipment
Error and tolerance sensitivity analysis, reliability analysis, reliability testing and reliability test program design
CAD based electro-mechanical integration, at the component level, board level and assembly level
Write and review documentations for QMS.
Interface with external parties (design houses) to communicate product requirements, and subsequent knowledge transfer to build internal capability
Supplier development
To support other operational activities of the Programme Office
Requirements:
Cross discipline embedded firmware engineers with degrees in both electronics and software engineering
>5 years experience in medical devices (e.g. hardware, connected devices) development
Experience with CAD software.
Experience managing QMS and proficient with GMP guidelines and regulations which include managing system verification and validation
Good collaboration skills, organised and detailed
Demonstrate strong interpersonal skills and leadership skill
The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",software engineer
1093,DADACONSULTANTS PTE. LTD.,Devops / DBA / SRE engineer (3 yoe / internet / telcommunications),"ASCENT, 2 SCIENCE PARK DRIVE 118222","Permanent, Full Time",Executive,3 years exp,"Engineering, Information Technology","$6,000to$10,000",Monthly,4 applications,Closing on 29 Mar 2024,"About Our Client
Our client, a leading software company with strong presence in South East Asia, and good reputation in the Internet industry. You will be joining a young and energetic team with strong growth opportunities!

Responsibilities
As a devops software engineer, you will be part of a functional team to manage and monitor cloud operations and cloud systems. You will participate in the design, development of cloud service infrastructure for the company.

The Successful Applicant
A successful candidate should have the following:
1. Bachelor’s degree in Computer Science, a related field or equivalent practical experience.
2. At least 3 years of work experience as devops, Database administrator, or SRE.
3. Experience with managing and monitoring tools like Ansible/Prometheus/Grafana
4. Experience in Linux system configuration, AWS services
5. Familiarity with network protocols, http, TCP/IP technology will be a plus
6. Deep technical knowledge of designing microservices for stable performance under high volume of traffic.

About Us
Dada Consultants was established in 2017, with the commitment of providing the best recruitment services in Singapore. We are comprised of a dynamic head-hunting team dedicated to sourcing for highly competent professionals in IT industry. We provide enterprises with customized talent solutions, and bring talents to career advancement.
We regret to share that only shortlisted candidates will be notified.
www.dadaconsultants.com

EA Registration Number: R21102607

Data provided is for recruitment purposes only
Business Registration Number: 201735941W
Licence Number: 18S9037",software engineer
1094,SEVENTH SENSE ARTIFICIAL INTELLIGENCE PRIVATE LIMITED,Full Stack Engineer,Islandwide,"Permanent, Full Time",Senior Executive,5 years exp,Information Technology,"$4,500to$8,000",Monthly,27 applications,Closing on 31 Mar 2024,"About Us
Seventh Sense is a deep-tech AI company founded in Singapore that specializes in FR and Edge-AI machine vision technology.
Our mission is to solve the problem of running computationally intensive deep learning AI models without costly GPUs or cloud-based supercomputers. We make it possible to achieve GPU-grade machine vision performance on commoditized and ubiquitous hardware such as the everyday CPUs, mCPUs, embedded systems, and compute-constrained devices. This technology enables us to build products that will make our cities and communities smart and safe.
Today, Seventh Sense’s Face Recognition engine accuracy is ranked amongst the top in NIST, LFW, IJB-C, and other industry benchmarks and we are proudly partnered with leading industry associations such as OpenCV.
We are backed by well-known international investors and recognized local investors, such as CapVista (the strategic investment arm of Singapore’s Defense, Science and Technology Agency within Ministry of Defense).
Benefits
Dental, Health Care Plan
Annual Leave
Short Term & Long-Term Disability
Training & Development
Job Description
We are looking for a full-stack software engineer to work closely with our product and machine learning teams to develop dedicated cloud applications on top of our cutting-edge software. As a full-stack engineer, you should be comfortable around both front-end and back-end coding languages, development frameworks, and third-party libraries. If you are someone who wants to contribute to solving challenging technical problems with exposure to the forefront of deep learning, this is the role for you!
The role will also require collaborating with project and product teams to transfer ideas into product solutions and applications.
Background
Proven experience as a full-stack engineer or similar role (2+ years)
Experience in HTML5, JavaScript, JQuery and CSS
Strong programming skills with proven experience implementing Python-based backends and Angular based frontend applications
Familiarity with databases (e.g. PostgresSQL, MySQL, Elasticsearch), web servers, and UI/UX design
Knowledge of container and scaling solutions (e.g. Docker, Kubernetes, ECS)
Experience in building APIs (Flask, Fast API)
GIT, CI and AWS Cloud experience
Ability to interpret and implement research ideas and algorithms
Creative, collaborative, and innovation-focused
Strong sense of project ownership and personal responsibility
Degree in Computer Science",software engineer
1095,A*STAR RESEARCH ENTITIES,"Junior Systems Engineer 1, DxD Hub",Islandwide,"Contract, Full Time",Non-executive,1 year exp,Sciences / Laboratory / R&D,"$3,000to$6,000",Monthly,7 applications,Closing on 27 Mar 2024,"Job Description & Responsibilities

The candidate will be attached to the Digital Health Solutions department. He/she will support the project manager in project and operational matters in project execution. In this position, the candidate will gain exposure to the product development life cycle of software as medical device (SaMD), and breadth of medical device projects based on various technologies and disease states.

The job activities include but not limited to the list below:

Drafting and negotiation of project agreements
Technology feasibility analysis and business model evaluation
Generating reports and scenarios supporting project business case
Compiling and communicating project progress reports with management and collaborators
Supporting the Project manager in project execution and timeline management
Support project development activities
Taking detailed notes and liaising with Managers, Supervisors, and other senior staff.
Fulfilling any requirements and meeting goals set out at the start of the program.

Job Requirements (Qualification and softskills)

A minimum bachelor’s degree in Biomedical Engineering, Computer Science/Information Technology, Engineering or equivalent.

Technical Skills
Some Hands-on experience software engineering and coding
Some knowledge in ML and or Software development
Some knowledge of cybersecurity and cloud architectures is a plus
Knowledge of biomedical field is a plusSoft Skills
Strong communication skills
Ability to work in cross functional teams
Well organized, able to multi-task
Good interpersonal skills, ability to work with a dynamic and demanding environmentAbilities/Aptitudes
Highly motivated and results driven
Proactive and takes ownership of the projects
Adaptable to work exigencies
Works well as part of a team, yet able to work independentlyPrioritizes assigned tasks and manages time accordingly
Self-learner


The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",software engineer
1096,GMP TECHNOLOGIES (S) PTE LTD,IT Engineering Assistant (Software Application),"ONE FINLAYSON GREEN, 1 FINLAYSON GREEN 049246","Permanent, Full Time",Non-executive,1 year exp,Information Technology,"$2,500to$3,150",Monthly,3 applications,Closing on 12 Apr 2024,"Responsibilities:
First level support for IT related issues in the production floor
Participate in software development and system testing.
Maintenance support of production software applications
Ensure that proper documentation of software applications are done
Ensure compliance to ISO standard operating procedures

Requirements:
Diploma in Computer Technology or equivalent
Experience in software application development, providing Factory Software Development and support role
Visual Basic programming in Oracle databases preferred
Good analytical and troubleshooting skills
Candidate (s) with no experiences but possessing relevant academic exposure in software application development and troubleshooting can be considered

To apply, please visit www.gmprecruit.com and search for Job Reference: 23937

To learn more about this opportunity, please contact Yingying at yingying.lai@gmprecruit.com

We regret that only shortlisted candidates will be notified.

GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239",software engineer
1097,GMP TECHNOLOGIES (S) PTE LTD,IT Engineering Assistant - Software Application (Perm / West),"ONE FINLAYSON GREEN, 1 FINLAYSON GREEN 049246","Permanent, Full Time",Non-executive,,Information Technology,"$2,500to$3,000",Monthly,4 applications,Closing on 14 Apr 2024,"Job Responsibilities:
Troubleshoot and provide support for production application software and systems.
Provide first-level support for IT-related issues on the production floor.
Provide maintenance support for production software applications.
Actively participate in software development and system testing processes.
Ensure comprehensive documentation of software applications.
Ensure compliance with ISO standard operating procedures.
Job Requirements:
Diploma in Computer Technology or equivalent (with / without experience)
Experience in software application development is desirable
Visual Basic programming in Oracle databases preferred
Good analytical and troubleshooting skills
Providing Factory software development and support role
Good communication skills and interpersonal skills
To apply, please visit www.gmprecruit.com and search for Job Reference: 23933
To learn more about this opportunity, please contact Yi Fang at yifang.law@gmprecruit.com
We regret that only shortlisted candidates will be notified.
GMP Technologies (S) Pte Ltd | EA License: 11C3793 | EA Personnel: Law Yi Fang | Registration No: R1113115",software engineer
1098,ENGAGE GROUP PTE. LTD.,Senior Cyber Security Engineer (Data Loss Prevention - DLP),Islandwide,"Permanent, Full Time",Professional,4 years exp,Information Technology,"$6,000to$14,000",Monthly,19 applications,Closing on 24 Mar 2024,"Senior Cyber Security Engineer (Data Loss Prevention - DLP)
A Cyber Security firm is expanding their operations in Singapore and are actively seeking for qualified cyber security software engineers to join their growth.
Training will be provided by leading security providers to get up to speed on current projects.
The Opportunity:
The Senior Cyber Security Engineer will have the opportunity to work on high-profile projects. Such projects will require overseeing and managing security solutions across the end-users. You will gain valuable hands-on exposure to various security solutions across various businesses.
What we look for:
Degree or Diploma in Computer Science, Information Technology, Information Security, Computer Engineering or equivalent
Demonstrate a good level of understanding of cyber security operations
Can show an ability to resolve technical problems
An ability to manage and execute requirements such as the implementation, integration and upgrade of security solutions
Gained at least 1-Security Certifications (i.e., CISSP, CISM, Certified DLP professional and etc) would be an advantage
Ability to provide solutions and recommendations on projects
Strong technical knowledge and hands-on experience with leading DLP platforms such as Symantec DLP, McAfee DLP, or Forcepoint DLP.
Has experience in deploying DLP policies, rules, and alerts within network and endpoint platforms to safeguard sensitive data.
Possesses background aligning DLP strategies with compliance requirements by collaborating with legal, IT, and other cross-functional teams.
Ability to work independently on projects, project management, problem solving and ability to communicate well
Singapore based
What is on offer:
High-profile projects
Full-time opportunity
Comprehensive training provided to joiners
Flexible work environment
Competitive remuneration and benefits
What’s next:
If you are interested to join this Cyber Security firm and to be an integral part of their growth then we would like to hear from you.
Full support and training will be provided to meet your career objectives.
Please reply directly to this posting with your CV or send us your details to application@engagegroup.com.sg
We apologise that due to the high volume of applicants we may be unable to respond to everyone. Should you not hear from us, please assume your application was unsuccessful for this time round and good luck for the next.
Engage Group Cyber (Singapore)
application@engagegroup.com.sg
Engage Group Pte.Ltd is a licensed business under the Ministry of Manpower: (EA: 18C9316)",software engineer
1099,TWG TEA COMPANY PTE. LTD.,Lead e-Commerce Engineer,"KING'S CENTRE, 390 HAVELOCK ROAD 169662",Full Time,Senior Executive,3 years exp,Information Technology,"$6,000to$8,000",Monthly,5 applications,Closing on 24 Mar 2024,"Job Summary
In this exciting opportunity, you will coach a team of web-developers and vendors to meet the needs of our growing e-Commerce business through continuous enhancements. You will be the go-to person leading the technical development and delivery of requests from the e-business team members, ensuring all critical issues are resolved timely

Primary Relationships
The position reports under the Digital IT Manager and indirectly to the Head of IT.
Within the organization, this position has primary working relationships with the e-business team members and designers at TWG Tea headquarters.

Responsibilities:
Work with e-business team members, designers, overseas developers and vendors to meet business requirements, including integrations with third-party platforms like ERP, CRM, payment and logistics platforms, etc
Transpose user needs into technical programming requirements and lead overseas developers in developing and delivering them on time
Track progress of tasks and provide weekly updates to respective management
Enforce Source Code and version control across multiple parties
Develop test plans and cases, as well as, the technical and functional documentations according to the adopted methodologies
Follow closely with latest web technologies that can enhance UI/UX, SEO and digital presence
Manage and monitor eCommerce infrastructure, ensuring optimal performance and cyber-security.

Requirements:
Degree (or Diploma) in Computer Science, Software engineering or similar disciplines
Ability to work independently and also in teams with strong project coordination, good people liaison and communication skills, and clear reporting abilities
Minimum 3 to 5 years’ programming experience in designing and developing eCommerce web application using one or more of the following : C# .Net, ASP.Net (MVC), Web API, HTML CSS, JSON,
Good understanding of UX/UI, SEO principles and cross-browser compatibility issues
Must have experience developing eCommerce sites with CMS in B2C industry, with strong experience interfacing with MS SQL database for web applications
Must have experience integrating with ERP, CRM, Payment gateways and logistic platforms.
Experienced in front-end development using HTML, CSS, JavaScript, Bootstraps, JQuery, and React
Experience with development tools such as Visual Studio, JIRA, Git, Bitbucket and CICD tools
Experience in AWS EC2, RDS, S3 or equivalent cloud hosting and architecture
Prior experience working with Shopify, Sitefinity or related platforms will be an advantage
Prior experienced in developing cross-platform mobile application such as Xamarin or React Native or related will be a bonus
Applicants must be fluent in written and spoken English
Ability to speak Vietnamese or Burmese will be an advantage
Only shortlisted candidates will be notified.
Please apply with a detailed resume indicating reasons for leaving, last drawn salary, expected salary and date of availability.",software engineer
1100,RK RECRUITMENT PTE. LTD.,Systems Integration Engineer (Software / Hardware / Network / Server) - Ref: 930,Islandwide,"Permanent, Full Time",Junior Executive,1 year exp,Information Technology,"$3,000to$4,000",Monthly,4 applications,Closing on 03 Apr 2024,"About Our Clients:
A premier IT system integrator providing top-tier IT network infrastructure and cybersecurity solutions. The offerings encompass managed services including SOC and NOC, expert IT consulting services, and thorough vulnerability assessment.
Job Descriptions:
Designing or aiding in the design of systems and their various components to meet both functional and technical requirements.
Executing integration plans by configuring and assembling system components, involving tasks such as software installation, hardware setup, and network configuration.
Performing tests to guarantee that the system meets specified requirements and functions accurately in its designated environment, encompassing unit testing, integration testing, system testing, and acceptance testing.
Identifying and resolving system integration issues, which may include addressing hardware compatibility problems, resolving network connectivity issues, or tackling interoperability challenges.
Generating and maintaining comprehensive documentation for the system, including design specifications, installation instructions, and troubleshooting guides.
Offering technical support to clients, involving troubleshooting issues they encounter and facilitating knowledge transfer.
Collaborating closely with vendors, senior engineers, and stakeholders across the system development life cycle to ensure proper integration and seamless functionality of all system aspects.
Collaborating closely with vendors to ensure that system components and integration processes align with relevant industry standards, regulations, and best practices.
The Successful Applicants:
Applicants should hold a minimum of a Higher Nitec/Diploma in Computer Science/Information Technology or a related field.
A minimum of 1 year of experience in a relevant field and role is required.
Proficiency in network topology and protocols is essential, along with a solid understanding of Windows AD and Azure AD/ Entra ID.
Familiarity with Cloud Computing and virtual computing is considered advantageous.
Possession of Microsoft/ Microsoft 365 or equivalent certification is also beneficial.
Please submit your updated resume by using the APPLY NOW BUTTON

By submitting your personal data and/or resume to us in connection with your job application, you will be deemed to have agreed and consented to us in collecting, using, retaining, and disclosing your personal data and/or resume to prospective employers for the purpose of the evaluating, processing and administration by the company relating to this job application.

We will reach out for a confidential but casual discussion about this role and let us share more on the exciting career opportunities.

*We regret to inform that only shortlisted candidates would be notified*

We wish you all the best in your career search. You are welcome to visit our website at www.rkgroup.sg

RK Recruitment Pte Ltd | EA License No.: 20C0280
Lau Zi Ching | EA Personnel No.: R22110930",software engineer
1101,TALENT TRADER GROUP PTE. LTD.,Design Engineer (AutoCAD Software / Revit) #URGENT,Islandwide,"Permanent, Full Time",Senior Executive,2 years exp,Design,"$3,000to$4,000",Monthly,1 application,Closing on 19 Apr 2024,"Responsibilities:
Create detailed design drawings using AutoCAD Software and Revit.
Collaborate with architects and other engineering disciplines to develop and modify design concepts.
Review and analyze design specifications and requirements.
Prepare accurate and comprehensive design documentation.
Coordinate with project teams to ensure timely completion of design deliverables.
Conduct quality checks on design drawings to ensure compliance with standards and codes.
Stay updated with the latest software tools, techniques, and trends related to AutoCAD and Revit.
Assist in the development and implementation of design standards and procedures.
Support in coordinating design activities and resolving technical issues.
Requirements:
Degree or Diploma in Engineering or related field.
Proficient in AutoCAD Software and Revit.
Excellent attention to detail and accuracy.
Effective communication and interpersonal skills.
Ability to work independently as well as with a team environment.
Interested candidates who wish to apply for the advertised position, please click on the APPLY button
below to send in your resume or send to julie@talenttradersg.com

EA License No: 13C6305
Reg. No.: R1981808

For candidate who applied for the advertised position is deemed to have consented to us that we may
collect, use or disclose your personal information for purpose in connection with the services provided
by us.",software engineer
1102,EA RECRUITMENT PTE. LTD.,Application Engineer ( IT Software | 5 days | Central ),Islandwide,Permanent,Executive,2 years exp,"Engineering, Information Technology, Professional Services, Security and Investigation, Others","$3,000to$4,500",Monthly,4 applications,Closing on 16 Apr 2024,"Basic $3,000 - $4,500 + AWS + Variable Bonus
Excellent Welfare and Benefits + Career progression
Working location: Central area
Working day: Monday to Friday
Working hours: 8.30am to 6.00pm

Job Responsibilities:
Provide technical support to users and liaise with development teams for maintenance and updates required
Optimize applications by integrating new technologies and performing upgrades
Contribute to manage UAT, demonstrate prototypes and completed applications
Generate ideas for software innovation based on market trends
Document development processes, procedures and application version histories
Keep up with advancements in application engineering and new technologies
Create efficient and logical databases for clients

Requirements:
Diploma or higher professional qualification in Computer Science
At least 2 years of relevant experience
Extensive experience in deploying, optimizing, and maintaining software.
Strong lead developer experience in one or more of the following: Microsoft C#.Net, Microsoft VB.NET, Microsoft SQL Server, Microsoft Azure, PHP, React, Mobile Apps and AWS Micro Services

Candidates are encouraged to apply this position via Apply Now button with the following information in the resume.
Work experiences and job responsibilities
Current and Expected salary
Reason for leaving
Date of availability
Education background

We regret that only shortlisted candidates will be contacted.


NG JYA YEE (R23119014)
EA Recruitment Pte Ltd
EA License No: 21C0492",software engineer
