index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
163,PERSOLKELLY SINGAPORE PTE. LTD.,Cloud Security Engineer - PRIT,"SINGAPORE LAND TOWER, 50 RAFFLES PLACE 048623",Permanent,Senior Executive,3 years exp,Information Technology,"$3,500to$7,000",Monthly,18 applications,Closing on 17 Apr 2024,"Job Description
Ability to deploy, configure and fine-tune security policies as well as performing threat hunting to proactively response to potential cyber threats.
Manage and operate the IT Security Protection System which includes liaising with Maintenance Contractor to address technical & security issues and Health Checks.
Manage and investigate Events of Interests and security vulnerabilities to identify early indicators and work with the respective team to address them.
Facilitate and support (internal and external parties) on Cyber Security Incident management and response.
Enforce IT Security Policy compliance which includes assessment of security posture of the organisation’s IT assets as well as recommending appropriate measures and controls to mitigate security threats within the organisation.
Assist in all internal & external IT audits. Follow-up with the respective Risk Owners to remediate audit findings.
Review and enhance IT security policies, procedure and documentations with respect to industry standards and best practices.
Facilitate, plan and conduct Cyber Security Awareness Training, including Cyber Security Exercises.
Be on standby for any critical security alerts and incident management after office hours.
Requirements
• Minimum 3 years of working experience in Cyber Security field.
• Good Knowledge in Cyber Security Management, IT Compliance and/or Risk Management.
• Hands-on experience with Windows or Linux OS.
• Familiar with ISO27001 and/or PCI Data Security Standards.
• Hands-on experience on Microsoft Azure Cloud Security technologies (MS Sentinel, MS Defender...etc) as well as other Enterprise Security Appliances; such as Privileged Access management & Vulnerability Management tools.


Interested candidates, who wish to apply for the above position, please send in your resume to priyanka_tewari@persolkelly.com

We regret to inform that only shortlisted candidates will be contacted.
Job Code: PRIT
PERSOLKELLY Singapore Pte Ltd
EA License No. 01C4394
EA Reg No: R1875348 (Tewari Priyanka)
**********************************
By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolkelly.com.sg/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy.**********************************",cloud engineer
164,PROCTER & GAMBLE INTERNATIONAL OPERATIONS SA SINGAPORE BRANCH,Python Software Engineer,"The Metropolis Tower 2, 11 North Buona Vista Drive 138589",Full Time,,2 years exp,Information Technology,"$6,000to$12,000",Monthly,35 applications,Closing on 25 Mar 2024,"Are you a Software Engineer with strong Python/PySpark skills, deep understanding of Azure cloud-based AI environments and experience with CI/CD? Procter & Gamble is looking for an AI Engineer to partner closely with our Data Scientists on exciting business use cases in the retail, marketing and supply chain areas. In this role you would be working closely with data scientists to Scale algorithms as well as define platforms, architectures and best practices to enable rapid development and deployment of algorithmic solutions.
Your team
This role will work closely with team of Data Scientists and AI Engineering peers in AMA. Role will also connect with Global AI Engineering/Data Engineering organization to drive best practices to build AI products.
Responsibilities of the role
As a Python Software Engineer at P&G, you will:
Operationalize AI models as integral element of IT solutions & business processes.
Implement best Software Engineering practices to make cloud infrastructure “invisible” for data scientists and  developers.
Work on advanced analytics use cases together with Data Scientists, Analysts, peer AI Engineers; engages in proof of concepts and experiments together to deliver new analytical algorithms and applications
Prepare data models and quality checks, optimizes analytical solutions at scale
Design and develop applications that source data from various systems, programming in Python and SQL
Support solutions in multi-cloud environments and services – in Azure (e.g. Databricks, Azure ML, AKS, ADF).
Operate according to DevOps practices, Agile (Jira), uses CI/CD (GitHub Actions), increases reusability of code and design patterns from internal code libraries
Troubleshoot infrastructure related issues to enable most critical Artificial Intelligence products at P&G
Create proactive incident detection systems based on multiple data sets, real-time data stream analyses.
Craft and develops proof of concept or prototypes for new features or solutions.
Suggest and implements architecture improvements.
Strengthen DevOps best practices within AI Engineering by coaching/teaching others.
Job Qualifications
A Bachelors or Master’s degree in Computer Science, Software Engineering or related field
2+ years proven cloud & engineering experience in development and deployment of Data and Analytics products.
Strong Python programming to write clean, maintainable code for building Data and Analytics products.
Practical experience in Test-Driven Development in Python to build strong unit tests in PyTest testing Framework
Experience in Agile, CI/CD and DEVOPS methodologies – knowledge of using appropriate tools – e.g. Jira, GitHub Actions / Azure Devops / Jenkins, unit testing (e.g. PyTest) & mocking, static code analysis (e.g. Sonarqube), source control management tools (e.g. GitHub)
K8 and connected technologies (Helm, Kustomize.io, etc.) knowledge
Logging and monitoring technologies knowledge (depending on the needs, from Logstash to Grafana, Kibana, fluentd)
CICD processes knowledge and development using GitHub Actions and GitHub
Infrastructure build tools and languages knowledge – Terraform, Ansible
Strong written and verbal communication in English
Preferred skills:
Experience with development and deployment of AI products to production.
Expert level Python development experience.
Experience developing and deploying production software.
A history of solving hard problems with creative solutions.
Experience with cloud native development on Microsoft Azure, Amazon Web Services.
Experience with source control management tools (GitHub)
Desire to write testable code, and the test coverage to go along with it.
CI/CD tools knowledge and experience, familiar working in a DevOps environment.
Strong problem-solving skills paired with experience in programming.
Ability to communicate technical concepts to teammates and non-technical colleagues.",cloud engineer
165,ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.,Senior / Cloud Infrastructure Engineer,"THE OCTAGON, 105 CECIL STREET 069534",Permanent,Executive,3 years exp,"Engineering, Information Technology","$4,000to$6,400",Monthly,4 applications,Closing on 06 Apr 2024,"We are representing our client (A Software Engineering Firm) to look for cloud engineer to complement their existing team. Experienced candidate will be assigned lead/senior roles if found suitable.

Responsibilities:
Plan, execute, monitor and control the various Technical aspect of the Project.
Manage or participate in new setup or upgrade of system/network infrastructure projects.
Responsible for supporting operational systems satisfying contractual Service Level Agreement
Perform and manage routine preventive maintenance and operational activities promptly and effectively
Provide project documentation and reports
Diagnose and rectify the technical issue
Requirements:
Minimally with a Diploma/Degree in IT or with a relevant course.
Knowledge of Windows server OS and Linux OS in a virtual environment would be an advantage
Knowledge and hands-on experience with Virtualization and Hypervisors, Nutanix platform would be an advantage
Knowledge of VPN and firewall appliances would be an advantage
Knowledge of network switches/routers would be an advantage
Excellent written and verbal communication to convey technical ideas to both technical and non-technical audiences and contribute to a team environment
Pro-active, dynamic and with good analytical/conceptual thinking
Able to work independently as well as in a team and good interpersonal skills",cloud engineer
166,KERRY CONSULTING PTE. LTD.,System Engineer - Cloud (Contract),"SUNTEC TOWER FOUR, 6 TEMASEK BOULEVARD 038986",Contract,Executive,3 years exp,Information Technology,"$4,500to$5,500",Monthly,1 application,Closing on 19 Apr 2024,"Job posting done by Sheralynn Tjioe, Head of Interim and Contracting Solutions (Technology) Recruitment at Kerry Consulting
Email: sr@kerryconsulting.com

My Client is a leading stable firm in Singapore.

Responsibilities
As a Cloud System Engineer, your role entails managing cloud-based services such as Government Commercial Cloud (GCC), AWS, and/or Azure, leveraging 2-5 years of experience in this domain. You will demonstrate proficiency in networking technologies like WAN, LAN, Network Security, Firewall rules, Load Balancers, VPNs, and DNS. Moreover, you will possess expertise in disaster recovery, system backup, and restoration, along with supporting integration services across on-premise, hybrid, or public cloud environments. An AWS SysOps certification is considered advantageous.
Primary Skill Requirement: Business Consulting-Agile Software Delivery-Cloud (3 to 5 Years Experience)

To Apply
For a confidential chat regarding your next Technology role, please submit your resume (in MS Words format) to Sheralynn Tjioe at sr@kerryconsulting.com, quoting the job title. We regret that only shortlisted candidates will be contacted.

Registration No.: R1878306
License No.: 16S8060",cloud engineer
167,KS CONSULTING PTE. LTD.,Data Engineer – Azure Cloud - AI,"THE OCTAGON, 105 CECIL STREET 069534",Full Time,Middle Management,4 years exp,Engineering,"$7,000to$13,000",Monthly,27 applications,Closing on 12 Apr 2024,"My client a huge financial services firm is looking to hire Data Engineer who has experience in both Cloud engineering as well as Python development.
Main responsibilities:
Design and implement our Data and AI central data platform as well as related tools/systems for advanced business analytics and enterprise data governance
Build and maintain enterprise cloud data warehouse
Migrate existing in-house systems into cloud.
Manage data modeling design, writing, and optimizing ETL jobs
Deliver and manage in-house and cloud-native data solutions to meet business requirements across firm-wide business units
Assist in creating and monitoring analytics dashboards, for different business functions
Ensure quality, integrity and accuracy of datasets through tracked, secured and auditable controls
Work with stakeholders to assist with data-related technical issues and support their data needs.

Requirements:
Core Python/ PySpark skills, including: PySpark for Databricks, Spark context understanding and pipeline implementation in PySpark Python scripting. Django/Flask framework knowledge., Python-based API, and Azure function writing., JSON & Parquet/Delta format schema understanding; Databricks SQL
Azure Databricks knowledge: workspace, notebook, code repos management (Bitbucket), Azure DevOps experience
Great coding skills on Python and SQL, with solid understanding of object-oriented analysis and design.
Working knowledge of common algorithms and data structures, with strong analytical and problem-solving skills
Basic understanding and experience with ML/AI concepts (e.g., deep learning, deep reinforcement learning, deep Bayesian learning), workflows, and toolsets (Jupyter Notebook, etc.), and libraries (Numpy, Pandas, Scikit Learn, PyTorch, etc.) preferably in both cloud-native and desktop deployments.
Demonstrated ability to understand, work with and deliver robust solutions in more than one programming language, framework, technology stack, runtime environment, etc.
If you are keen please send in your application to Komal at komal@kstalentsolutions.com",cloud engineer
168,STAR CAREER CONSULTING PTE. LTD.,Senior System Engineer (AWS Cloud),Islandwide,"Permanent, Full Time",Executive,3 years exp,Information Technology,"$6,000to$9,000",Monthly,0 application,Closing on 14 Apr 2024,"Client:

Senior System Engineer (Enterprise Infrastructure)


Responsibilities
Involved in RedHat Linux and Network Cisco, design, configuration and maintenance.
Solid experience in handling IT Enterprise Infrastructure Management.
Responsible for Cisco Network/ Linux Operating System troubleshooting, installation and delivery.
Experience in handling AWS Cloud Management.
Manage Systems comprising Servers and Network elements deployed over Wide Area Network
Involved in System specification, Hardware integration, Testing, and System Management.

Requirements
Strong in IT Enterprise Infrastructure Management.
Good in Network, Systems, Servers, Cloud, Linux and Virtualisation.
Possess Network Cisco and/or Red Hat Linux certification.
Experience in handling hardware integration and site testing
Degree in Electronics/Electrical/Computer Engineering or equivalent

We respect your privacy and all communication will be treated with confidentiality.


If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with you updated MS Word Resume to : Kelvin@starcareerconsulting.com


Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",cloud engineer
169,DELOITTE CONSULTING PTE. LTD.,Senior Consultant – Cloud Engineering - Singapore,"OUE DOWNTOWN, 6 SHENTON WAY 068809",Full Time,Professional,5 years exp,Consulting,"$7,800to$12,000",Monthly,7 applications,Closing on 29 Mar 2024,"Are you ready to unleash your potential?
At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.
We believe we have a responsibility to be a force for good, and World Impact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.
Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.
We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.
Ready to unleash your potential with us? Join the winning team now!
Work you will do
· Translate functional requirements into technical design
· Take responsibility for technical design and coding (both new or existing systems)
· Recommend and evaluate detailed design of system components to ensure reusability and flexibility is practiced, where applicable.
· Develop and update technical documents including technical specifications
· Perform unit testing, system integrated testing & user acceptance testing
· Responsible for system enhancements, technical support and issues/problem resolution including bugs fixing
· Report to and work closely with Project/Team Lead in all aspects of projects delivery
Enough about us, let's talk about you
If you are someone with:
· Bachelor degree with at least 6 or more year experience in C#, ASP.Net, ADO.Net, JQuery and JavaScript is a plus.
· Bachelor degree with at least 6 years experience consider for developer position
· At least 4 years of Outsystems platform experience
· Strong working knowledge of various technology platforms and practices, including, but not limited to, Microsoft .NET technologies, service-oriented architecture, and software development best practices.
· Strong knowledge of new or latest technology, and able to gauge suitability to the organization’s business, especially in the healthcare provider sectors
· A good innovative team player with strong sense of integrity & accountability
· Enterprise technologies experience is very much advantageous

Next Steps
So what are you waiting for? Join the winning team now.

Due to volume of applications, we regret that only shortlisted candidates will be notified.
Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.",cloud engineer
170,STAR CAREER CONSULTING PTE. LTD.,Senior System Engineer (AWS Cloud),Islandwide,"Permanent, Full Time",Executive,3 years exp,Information Technology,"$6,000to$9,000",Monthly,1 application,Closing on 11 Apr 2024,"Client:

Senior System Engineer (Enterprise Infrastructure)


Responsibilities
Involved in RedHat Linux and Network Cisco, design, configuration and maintenance.
Solid experience in handling IT Enterprise Infrastructure Management.
Responsible for Cisco Network/ Linux Operating System troubleshooting, installation and delivery.
Experience in handling AWS Cloud Management.
Manage Systems comprising Servers and Network elements deployed over Wide Area Network
Involved in System specification, Hardware integration, Testing, and System Management.

Requirements
Strong in IT Enterprise Infrastructure Management.
Good in Network, Systems, Servers, Cloud, Linux and Virtualisation.
Possess Network Cisco and/or Red Hat Linux certification.
Experience in handling hardware integration and site testing
Degree in Electronics/Electrical/Computer Engineering or equivalent

We respect your privacy and all communication will be treated with confidentiality.


If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with you updated MS Word Resume to : Kelvin@starcareerconsulting.com


Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",cloud engineer
171,IT CONSULTANCY & SERVICES PTE LTD,Cloud Engineer (106),Islandwide,"Contract, Full Time",Professional,3 years exp,Information Technology,"$7,000to$9,000",Monthly,18 applications,Closing on 27 Mar 2024,"Requirements:
Diploma/Bachelor's Degree in Computer Engineering or equivalent.
Cloud working experience or in the related field.
Proficient in Operating System such as AWS Linux, Red Hat Enterprise Linux.
Experience in Docker, Kubernetes, AWS DevOps, AWS, MySQL, Ansible.
Strong analytical and troubleshooting skills
Resourceful and self-driven individual with sense of urgency and commitment
Responsibilities:
Implementation, management and troubleshoot AWS Technologies, ECS, EKS.
Maintain, Manage and Monitor Cloud Infrastructure
Proactive handling of project and supporting project implementation
Support out of hours work if schedule requires
On-board new Cloud technologies, challenge existing implementation in a professional and constructive manner
Engage in Cloud security activities
Comply with ITSM/ITIL methodologies in day-to-day operations of IT Infrastructure
Kindly indicate 106 – Cloud Engineer

Interested applicants may send in their detailed resumes in MS Word to Meme @ hres@itcspl.com

IT Consultancy & Services Pte Ltd
EA No: 92C5311 | EA Reg No. R23116792 | www.itcspl.com",cloud engineer
172,HELIUS TECHNOLOGIES PTE. LTD.,Azure Cloud Security Engineer,"CITY HOUSE, 36 ROBINSON ROAD 068877",Full Time,Senior Executive,5 years exp,Information Technology,"$8,000to$9,000",Monthly,2 applications,Closing on 04 Apr 2024,"Azure Cloud Security Engineer
Job Description:
5 years of Experience in managing and utilizing:
Azure Security – understanding and implementing security measures specific to Microsoft Azure cloud services.
Sentinel and Defender for Cloud – utilizing Microsoft's Azure Sentinel and Defender tools for threat detection and response in the cloud.
Endpoint Security, Firewall, Log Analytics, Imperva, CyberArk – knowledge and experience in endpoint security, firewall management, log analysis, and tools like Imperva and CyberArk for enhanced security measures.
Thanks, and Best Regards
Karanam Vijaya Kiran
(EA Registration no: R1443178)
Recruitment Manager
Hand Phone: +65 92333815
Helius Technologies Pte Ltd (EA Licence No: 11C3373)",cloud engineer
173,TRUST RECRUIT PTE. LTD.,Application & Cloud Engineer - Mobile / Bluetooth / wm,"TWENTY ANSON, 20 ANSON ROAD 079912",Full Time,Executive,5 years exp,Information Technology,"$5,000to$7,000",Monthly,5 applications,Closing on 10 Apr 2024,"Responsibilities:
Design, develop, and maintain high-quality mobile applications for iOS and Android platforms.
Collaborate with cross-functional teams, including UI/UX designers and backend developers, to create intuitive and user-friendly experiences.
Implement best practices for mobile application development, ensuring performance, responsiveness, and security.
Architect, implement, and manage scalable and reliable cloud infrastructure solutions.
Work with cloud platforms such as AWS, Azure, or Google Cloud to optimize performance, cost, and security.
Deploy and maintain cloud-based services, ensuring high availability and fault tolerance.
Design and implement robust APIs for seamless integration between applications and cloud services.
Collaborate with third-party APIs and services to enhance functionality and user experience.
Troubleshoot and resolve integration issues to ensure smooth data flow between systems.
Implement and enforce security best practices for both application and cloud infrastructure.
Stay informed about the latest security threats and proactively address potential vulnerabilities.
Ensure compliance with relevant industry standards and regulations.
Conduct performance analysis and optimization of applications and cloud infrastructure.
Identify bottlenecks and implement solutions to improve overall system efficiency.
Monitor system performance and implement proactive measures to maintain optimal performance levels
Requirements:
Bachelor’s degree in computer science, Software Engineering, Information Technology, or a related field.
Proven experience in mobile application development for iOS and Android.
Solid understanding of cloud computing concepts and experience with leading cloud platforms.
Proficiency in programming languages such as Java, Kotlin, Swift, or others.
Experience with containerization technologies (e.g.,Docker) and orchestration tools (e.g., Kubernetes).
Strong knowledge of APIs, microservices architecture, and serverless computing.
Familiarity with version control systems, CI/CD pipelines, and agile development methodologies.
Excellent problem-solving skills and the ability to work effectively in a collaborative team environment.
HOW TO APPLY:
Interested applicants, kindly send your resume in MS WORD format to ref10@trustrecruit.com.sg or please click on “Apply Now” and provide the below details in your resume.
Last drawn salary
Expected salary
Notice period
Reason for leaving
We regret only shortlisted candidates will be notified.
Important Note: Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA).
Please read our privacy statement on our corporate website www.trustrecruit.com.sg.
Trust Recruit Pte Ltd
EA License No: 19C9950
EA Personnel: Hooi Wai Man (Samantha)
EA Personnel Reg No: R21100062",cloud engineer
176,IT CONSULTANCY & SERVICES PTE LTD,Cloud Engineer (AWS / Databricks) (109),Islandwide,"Contract, Full Time",Executive,4 years exp,Information Technology,"$6,600to$8,100",Monthly,4 applications,Closing on 29 Mar 2024,"Requirement
Diploma/Bachelor's Degree in Computer Science, Information Systems, or related field.
At least 4 years of experience in data engineering, with expertise in AWS services, Databricks, and/or Informatica IDMC.
Proficiency in programming languages such as Python, Java, or Scala for building data pipelines
Responsibilities
Design and architect data storage solutions, including databases, data lakes, and warehouses, using AWS services such as Amazon S3, Amazon RDS, Amazon Redshift, and Amazon DynamoDB,
Create, manage, and optimize data pipelines for ingesting, processing, and transforming data using AWS services like AWS Glue, AWS Data Pipeline, and AWS Lambda, Databricks for advanced data processing, and Informatica IDMC for data integration and quality.
Integrate data from various sources, both internal and external, into AWS and Databricks environments,
Develop ETL (Extract, Transform, Load) processes to cleanse, transform, and enrich data, making it suitable for analytical purposes using Databricks' Spark capabilities and Informatica IDMC for data transformation and quality.
Monitor and optimize data processing and query performance in both AWS and Databricks environments, making necessary adjustments to meet performance and scalability requirements.
Implement security best practices and data encryption methods to protect sensitive data in both AWS and Databricks..
Implement automation for routine tasks, such as data ingestion, transformation, and monitoring, using AWS services

Interested applicants, Please send your updated resume in Word format to hres@itcspl.com

Please indicate Job Code 109 on email subject

We regret that only shortlisted candidates will be notified.

IT Consultancy & Services Pte Ltd
EA No: 92C5311 | EA Reg No. R1104129

Please visit www.itcspl.com to learn more information about ITC",cloud engineer
177,STAR CAREER CONSULTING PTE. LTD.,Senior System Engineer (AWS Cloud),Islandwide,"Permanent, Full Time",Executive,3 years exp,Information Technology,"$6,000to$9,000",Monthly,3 applications,Closing on 26 Mar 2024,"Client:

Senior System Engineer (Enterprise Infrastructure)


Responsibilities
Involved in RedHat Linux and Network Cisco, design, configuration and maintenance.
Solid experience in handling IT Enterprise Infrastructure Management.
Responsible for Cisco Network/ Linux Operating System troubleshooting, installation and delivery.
Experience in handling AWS Cloud Management.
Manage Systems comprising Servers and Network elements deployed over Wide Area Network
Involved in System specification, Hardware integration, Testing, and System Management.

Requirements
Strong in IT Enterprise Infrastructure Management.
Good in Network, Systems, Servers, Cloud, Linux and Virtualisation.
Possess Network Cisco and/or Red Hat Linux certification.
Experience in handling hardware integration and site testing
Degree in Electronics/Electrical/Computer Engineering or equivalent

We respect your privacy and all communication will be treated with confidentiality.


If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with you updated MS Word Resume to : Kelvin@starcareerconsulting.com


Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",cloud engineer
178,PERCEPT SOLUTIONS PTE. LTD.,Azure Cloud Engineer,Islandwide,"Contract, Full Time",Executive,2 years exp,Information Technology,"$3,500to$4,700",Monthly,3 applications,Closing on 05 Apr 2024,"Responsibilities:
Develop cloud infrastructure solutions which includes multi/hybrid cloud design and implementation.
Manage teams in implementing cloud-native frameworks for enterprise infrastructure.
Develop and implement best-in-class processes, metrics and practices.
Design, operations, and support of private/public/hybrid cloud infrastructure including Security.
Perform daily performance monitoring, analysis and maintenance.
Ensuring the proposed cloud architectures and solutions are exhibit scalability, maintainability, performance, and security and compliant with client's standards.
Provide needed technical and operation documentation.
Requirement:
2-3 years of experience in a technical role in the industry or equivalent experience.
Hands on experience into migration of Azure on prem to cloud preffered.
Deep technical expertise on Azure services and products.
Experience in cloud-based deployment and management in IaaS, PaaS and SaaS environments.
Experience in Azure, Cloud infra Security Experience and data security.
Certified in Azure is desired.
Experience in GCC and Cloud Native DevOps needed.
Experience in implementing SHIP & HATS
Advance scripting / coding skills for IaC (Terraform / Ansible) desirable.
To apply please click the Apply button or send us your updated profile to recruit@percept-solutions.com
EA Licence No.:18S9405 / EA Reg. No.:R1330864
Percept Solutions is undergoing a growth phase and are on the lookout for talent. Applicants are encouraged to follow Percept Solutions on LinkedIn @ https://www.linkedin.com/company/percept-solutions/ to stay up to date on our upcoming roles and events.",cloud engineer
179,DELOITTE CONSULTING PTE. LTD.,Consultant - Cloud Engineering - Singapore,"OUE DOWNTOWN, 6 SHENTON WAY 068809",Full Time,Professional,4 years exp,Consulting,"$5,000to$9,000",Monthly,3 applications,Closing on 29 Mar 2024,"Are you ready to unleash your potential?
At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.
We believe we have a responsibility to be a force for good, and World Impact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.
Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.
We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.
Ready to unleash your potential with us? Join the winning team now!

Work you will do
· Translate functional requirements into technical design
· Take responsibility for technical design and coding (both new or existing systems)
· Recommend and evaluate detailed design of system components to ensure reusability and flexibility is practiced, where applicable.
· Develop and update technical documents including technical specifications
· Perform unit testing, system integrated testing & user acceptance testing
· Responsible for system enhancements, technical support and issues/problem resolution including bugs fixing
· Report to and work closely with Project/Team Lead in all aspects of projects delivery

Enough about us, let's talk about you
If you are someone with:
· Bachelor degree with at least 4 or more year experience in C#, ASP.Net, ADO.Net, JQuery and JavaScript is a plus.
· Bachelor degree with at least 4 year experience consider for developer position
· At least 2 years of Outsystems platform experience
· Strong working knowledge of various technology platforms and practices, including, but not limited to, Microsoft .NET technologies, service-oriented architecture, and software development best practices.
· Strong knowledge of new or latest technology, and able to gauge suitability to the organization’s business, especially in the healthcare provider sectors
· A good innovative team player with strong sense of integrity & accountability
· Enterprise technologies experience is very much advantageous

Next Steps
So what are you waiting for? Join the winning team now.

Due to volume of applications, we regret that only shortlisted candidates will be notified.

Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.",cloud engineer
180,DELOITTE CONSULTING PTE. LTD.,Consultant - Cloud Engineering - Singapore,"OUE DOWNTOWN, 6 SHENTON WAY 068809",Full Time,Professional,4 years exp,Consulting,"$5,000to$9,000",Monthly,2 applications,Closing on 29 Mar 2024,"Are you ready to unleash your potential?
At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.
We believe we have a responsibility to be a force for good, and World Impact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.
Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.
We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.
Ready to unleash your potential with us? Join the winning team now!
Work you will do
· Translate functional requirements into technical design
· Take responsibility for technical design and coding (both new or existing systems)
· Recommend and evaluate detailed design of system components to ensure reusability and flexibility is practiced, where applicable.
· Develop and update technical documents including technical specifications
· Perform unit testing, system integrated testing & user acceptance testing
· Responsible for system enhancements, technical support and issues/problem resolution including bugs fixing
· Report to and work closely with Project/Team Lead in all aspects of projects delivery
Enough about us, let's talk about you
If you are someone with:
· Bachelor degree with at least 4 or more year experience in C#, ASP.Net, ADO.Net, JQuery and JavaScript is a plus.
· Bachelor degree with at least 4 year experience consider for developer position
· At least 2 years of Outsystems platform experience
· Strong working knowledge of various technology platforms and practices, including, but not limited to, Microsoft .NET technologies, service-oriented architecture, and software development best practices.
· Strong knowledge of new or latest technology, and able to gauge suitability to the organization’s business, especially in the healthcare provider sectors
· A good innovative team player with strong sense of integrity & accountability
· Enterprise technologies experience is very much advantageous
Next Steps
So what are you waiting for? Join the winning team now.
Due to volume of applications, we regret that only shortlisted candidates will be notified.
Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.",cloud engineer
181,STAR CAREER CONSULTING PTE. LTD.,Senior System Engineer (AWS Cloud),Islandwide,"Permanent, Full Time",Executive,3 years exp,Information Technology,"$6,000to$9,000",Monthly,2 applications,Closing on 30 Mar 2024,"Client:

Senior System Engineer (Enterprise Infrastructure)


Responsibilities
Involved in RedHat Linux and Network Cisco, design, configuration and maintenance.
Solid experience in handling IT Enterprise Infrastructure Management.
Responsible for Cisco Network/ Linux Operating System troubleshooting, installation and delivery.
Experience in handling AWS Cloud Management.
Manage Systems comprising Servers and Network elements deployed over Wide Area Network
Involved in System specification, Hardware integration, Testing, and System Management.

Requirements
Strong in IT Enterprise Infrastructure Management.
Good in Network, Systems, Servers, Cloud, Linux and Virtualisation.
Possess Network Cisco and/or Red Hat Linux certification.
Experience in handling hardware integration and site testing
Degree in Electronics/Electrical/Computer Engineering or equivalent

We respect your privacy and all communication will be treated with confidentiality.


If you have meet the job requirements that we are looking for or wish to find out more on this role, please contact us or apply in-confidence to us with you updated MS Word Resume to : Kelvin@starcareerconsulting.com


Lee Soo Hong (Reg. No. R1872625)
STAR CAREER CONSULTING PTE LTD (EA License: 20C0353)",cloud engineer
182,RECRUIT EXPRESS PTE LTD,Cloud Security Engineer #IJF,"NGEE ANN CITY, 391A ORCHARD ROAD 238873","Contract, Permanent, Full Time",Executive,2 years exp,Information Technology,"$5,500to$7,000",Monthly,10 applications,Closing on 25 Mar 2024,"Responsibility:
Responsible for provision, deployment, configuration, and administration of many different pieces of network and security-related hardware and software.
Responsible for evaluate, test, and troubleshoot technologies when new technologies are onboard
Responsible for provide technical support for resolution of customer problems, incidents, issues, requests, and queries
Responsible for IT Governance on Network Security with monitoring and control tasks to ensure processes and implementations are executed correctly
Experience with firewall rules implementation and troubleshooting upon incidents.
Involve in update/upgrade/migration of security tools used by the team
Maintain clear and functional documentations on process guides, technical instructions, network details, etc.
Manage cybersecurity projects & coordinate with customer to deliver security solutions and initiatives timely.
Monitor, investigate and develop strategies to lead security incident responses efforts and recover from security breaches.
Any other ad-hoc duties as assigned by supervisor
Requirements:
Bachelor Degree/Diploma in Information Security or related field;
Applicants with at least 2-4 years of relevant experience
Preferably with Vulnerability Assessment & Risk Assessment experience
Strong knowledge and understanding of IT infrastructure and security operations
Knowledge and understanding of Endpoint security, IDPS, WAF, APT, FW, Cloud Security
Interested applicants, please Email , and look for
Jensen Fang Lifa
jensenfang@recruitexpress.com.sg
Recruit Express Pte Ltd
EA License No. 99C4599
EA Personnel Registration Number: R2197080
We regret that only shortlisted candidates will be contacted.",cloud engineer
