index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
305,RAPSYS TECHNOLOGIES PTE. LTD.,Data Scientist (Analysis) IT,"FORTUNE CENTRE, 190 MIDDLE ROAD 188979",Full Time,Executive,4 years exp,"Banking and Finance, Information Technology","$7,000to$8,000",Monthly,77 applications,Closing on 24 Mar 2024,"Data analyst with finance background ( financial markets ) , dashboarding , Gen AI
Must have : Skills: python, machine learning, SQL, Tableau, Power BI, Generative AI (GenAI), NLP, Computer Vision, hypothesis testing, communication, visualization, financial markets, transformer, deep-learning.
Responsibilities
1. Drive analytic projects for all pillars of the bank’s treasury and markets department, such as bond analytics, news generation FX trading signals, product recommendation and customer hyper-personalization.
2. Create appropriate data visualisations, utilising PowerBI, Tableau and other appropriate tools like Python for effective storytelling.
3. Utilize advanced statistical and machine learning methods to derive insights and predictions from large volumes of transactional, operational and customer data.
4. Translate complex findings into intuitive visualizations and recommendations for front office traders and senior management.
5. Write and refactor code into reusable libraries/ APIs/ tools, deploy machine learning ecosystems/ pipelines and perform sub-system integration as required.
6. Participate in Generative AI (GenAI) and Document AI (DocAI) initiatives for news recommendation, customer pitch generation and market data collation.
7. Perform hypothesis testing and experimentation to discover causal drivers for customer and market behaviours.
Required Experience
1. Bachelor/ masters in a quantitative discipline, such as Mathematics/Statistics, Business Analytics, Computer Science, Engineering, or equivalent experience.
2. Working knowledge in data visualization tools such as PowerBI, Tableau or equivalent
3. Expert working knowledge and hands-on experience using Python and SQL.
4. Demonstrable understanding and application of varied AI/ML concepts and models, their mathematical underpinnings, and trade-offs
5. Practical experience using quantitative and statistical techniques to solve business problems such as hypothesis testing, regression, causal and correlation analysis, etc.
6. Excellent verbal and written communication skills to explain insights from technical work to non-technical audience through presentation or other means.
7. Experience working with unstructured data (text, images, audio) and application of NLP/ Computer Vision techniques and deep-learning and transformer models.",data scientist
306,THE BOSTON CONSULTING GROUP PTE. LTD.,Senior Data Scientist,Islandwide,Permanent,Senior Executive,8 years exp,Consulting,"$10,000to$15,000",Monthly,44 applications,Closing on 17 Apr 2024,"Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we work closely with clients to embrace a transformational approach aimed at benefiting all stakeholders—empowering organizations to grow, build sustainable competitive advantage, and drive positive societal impact.
Our diverse, global teams bring deep industry and functional expertise and a range of perspectives that question the status quo and spark change. BCG delivers solutions through leading-edge management consulting, technology and design, and corporate and digital ventures. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, fueled by the goal of helping our clients thrive and enabling them to make the world a better place.

BCG X
BCG X is the tech build & design unit of BCG. Turbocharging BCG’s deep industry and functional expertise, BCG X brings together advanced tech knowledge and ambitious entrepreneurship to help organizations enable innovation at scale. With nearly 3,000 technologists, scientists, programmers, engineers, and human-centered designers located across 80+ cities, BCG X builds and designs platforms and software to address the world’s most important challenges and opportunities. Teaming across our practices, and in close collaboration with our clients, our end-to-end global team unlocks new possibilities. Together we’re creating the bold and disruptive products, services, and businesses of tomorrow.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.

What You'll Do
BCG X combines innovative skills in computer science, artificial intelligence, statistics, and machine learning with deep industry expertise. The BCG X team is comprised of world-class data scientists and business consultants who specialize in the use of advanced analytics to get breakthrough business results. Our teams own the full analytics value-chain end to end: framing new business challenges, building fact-bases, designing innovative algorithms, creating scale through designing tools and apps, and training colleagues and clients in new solutions. Here at BCG X, you’ll have the chance to work with clients in every BCG region and every industry area. We are also a core member of a rapidly growing analytics enterprise at BCG - a constellation of teams focused on driving practical results for BCG clients by applying leading edge analytics approaches, data, and technology.

Who You Are
We’re looking for a passionate and talented Data Scientist / Senior Data Scientist to join our rapidly growing team. In this role, you’ll have the chance to roll up your sleeves and apply data science methods and analytics to real-world business situations across a variety of industries. As the field of advanced analytics is rapidly evolving, the data scientist is responsible for staying current on leading-edge business applications, tools and approaches, proactively working with the Analytics Leadership to enhance offerings that deliver competitive advantage to BCG. Successful candidates are intellectually curious builders who are biased toward action and exceptional communicators.
· Have deep technical and Data Science expertise: The successful candidate will have a wealth of experience with applying advanced analytics to a variety of business situations, such that they can efficiently and effectively advise multiple teams on the best path to uncovering critical insights for clients.
· Are a pioneer with strong problem-solving skill: You will face various client business issues explained in their language and should organize the issues in structured way. Furthermore, you are able to break-down the issues into analytics problems and suggest options for applicable analysis methodologies based on client context.
· Are an autonomous self-starter with a passion for analytics. You will help build new Analytics service offerings that grow our portfolio of products and will captures proprietary content and support the creation of proposal/selling documents.
· Are comfortable managing engagements, client relationships, and acting as a “thought Leader.” Strong presence, strong collaborator and leadership skills and ability to operate effectively in a matrix organization are a must.
· Love building things and are comfortable working with modern development tools and writing code collaboratively (bonus points if you have a software development or DevOps experience)
· Have significant experience applying advanced analytics to a variety of business situations and a proven ability to synthesize complex data; as well as a deep understanding of modern machine learning techniques and their mathematical underpinnings, and are able to translate this into business implications for our clients
· Have strong project management skills

What You'll Bring (Experience & Qualifications)
· Master’s Degree or PhD with significant relevant experience providing advanced analytics solutions. The degree should be in computer science, applied mathematics, statistics, machine learning, or a related data centric field.
· Demonstrated deep technical and data science expertise, acute strategic and analytical skills, ability to lead and persuade, drive and energy, and desire to work in a project-based environment on strategic issues.
· Strong record of professional accomplishment and leadership.
· Fluency in at least one scripting language (e.g. Python, R)

Work Environment
Ability to travel based on client and business needs. Expect 30-50%",data scientist
307,A*STAR RESEARCH ENTITIES,"Senior / Principal Research Scientist (RVC Division, SUL Group), SIMTech",Islandwide,"Contract, Full Time",Professional,7 years exp,Sciences / Laboratory / R&D,"$7,100to$14,200",Monthly,3 applications,Closing on 31 Mar 2024,"Smart Urban Logistics Group of Resilient Value Chain Division is searching for data scientist/engineer who will lead and support projects in operations research using advanced analytics for supply chain applications.
Responsibilities:
• Deliver tangible outcomes in technical projects: e.g:
- Develop new, bespoke, accurate, and fast algorithms to solve analytics problem for operational planning problems.
- Develop model and algorithm, and design compatible data structures for data mining and machine learning for supply chain application.
- Implement state-of-the-art approaches and bring them to industry-readiness status.
• Lead technical efforts in operation research by providing effective thought leadership in problem definition and solution design. Key skillsets include data analytics, machine learning, and solution architecture.
• Continuously develop personal technical skillsets to ensure technical relevance.
• Quickly develop domain knowledge (aerospace, energy, land transport, logistics, etc.) for the specific context of operational research.
• Abide by software development processes and procedures to ensure high quality of deliverables.
• Take lead in securing research grants through stakeholder engagements.
Job Requirements:
• Doctoral / Masters degree in Engineering, Computer science, Supply Chain Analytics, Business Analytics, or other relevant disciplines.
• Strong skills in mathematical problem definition, algorithm design, scientific computing, and real-world problem solving.
• Strong scientific programming background (e.g. Python, C#, Java etc.) with familiarity with machine learning frameworks (e.g. TensorFlow/Pytorch/Scikit-learn) and libraries.
• Prefer to have a publication track record in data analysis, machine learning/deep learning, data mining, etc.
• Experience in blockchain will be an advantage
• Team player with good interpersonal and communication (verbal & written) skills.",data scientist
310,WSH EXPERTS PTE. LTD.,DATA ENGINEER,Islandwide,Full Time,Senior Executive,5 years exp,Information Technology,"$7,000to$8,500",Monthly,8 applications,Closing on 20 Apr 2024,"JOB RESPONSIBILITIES:
Create and maintain data architectures that meets the needs of HDB.
Build and maintain platforms required for storage, extraction, transformation, and loading of data from a wide variety of data sources.
Improve discoverability and distribution of analytical data to data analysts and data scientists.
Implement best practices in data security throughout the lifecycle of analytical data.
JOB REQUIREMENTS:
Background in Information Systems (IS), Computer Science or related field in a reputed institution.
Experience in designing and maintaining data platforms such as data lakes, data warehouses and the associated data pipelines.
Proficient in creating and maintaining complex data pipelines using tools such as Microsoft SQL Server Integration Services (SSIS).
Experience in Commercial Cloud such as Amazon web Services (AWS), Google cloud Platform (GCP) and Microsoft Azure.
Knowledge of data platforms such as Spark, Flink, Kafka, SQL and NoSQL databases, Airflow.
Knowledge of the latest developments in data engineering and best practices in data management.
Knowledge of cloud technologies in data platforms is a plus e.g. Snowflake, AWS Redshift, Google BigQuery, Azure Synapse.",data scientist
311,TYCO ELECTRONICS SINGAPORE PTE LTD,Senior Data Scientist (Mechanical Engineering & AI),"UE SQUARE, 83 CLEMENCEAU AVENUE 239920","Permanent, Full Time",Senior Executive,5 years exp,"Engineering, Sciences / Laboratory / R&D","$7,000to$10,000",Monthly,23 applications,Closing on 05 Apr 2024,"Tyco Electronics Singapore Pte Ltd (TE Connectivity) is looking for an R&D Scientist/Engineer to join our Corporate R&D Center. The Scientist/Engineer will be part of a newly formed Artificial Intelligence team to create an AI Hub for TE in Singapore. Team members will collaborate with R&D peers, business unit partners as well as local university and government research centers to undertake projects that will embed AI in TE’s design and process development work flows to deliver a competitive advantage to TE’s technologies. This position is based at our Singapore HQ.

The Singapore Corporate R&D Center is chartered to work with the CTO’s and Advanced Development Groups of TE Business Units to identify technical areas of interest for R&D and develop forward looking technologies that will deliver broad value to the business. In order to improve the New Product Development process, TE is expanding our Artificial Intelligence capabilities as a part of our Digitalization strategy to improve efficiency, decrease cost, and decrease time to market.

Job Responsibilities:
Run multiple projects in developing data science solutions to support new product development in TE
Adopt cutting-edge data science techniques (using in-house coding tools or commercial software) to solve engineering problems (such as product design, manufacturing process development, material formulation, etc.)
Develop multiple algorithms powered by machine learning to work on experimental and simulation data sets
Work in a multi-disciplinary environment with specialists in data science, mechanical engineering, material science, mechanics, additive manufacturing and other fields
Collaborate with multiple business units to define deliverable, requirements, and functionalities.
Create awareness across TE of the AI modelling capabilities of the Singapore center
Work with local and global TE sites, and external customers and partners, to address urgent or strategic needs
Partner with Singapore research institutes to develop advanced AI techniques, and assist with validation and knowledge transfer of outsourced projects
Job Requirements:
Master degree in Mechanical Engineering (or related) with 3-4 years (or Bachelor degree with 4-6 years) plus relevant working/research experience
Keen interest in R&D involving coding and data
Deep understanding of data science and machine learning (having a second degree on data science is a plus)
Familiar with machine learning algorithms involving multiple data types
Strong programming skill in Python or similar languages
Broad knowledge of manufacturing processes, material and product design
Experiences with AI applications on product design
Experience in effective project management strategies and tactics
Preferred:
Familiarity with TE products (connectors, cables, sensors etc.) and manufacturing process, (molding, extrusion, plating, stamping, assembly)
Broad understanding of multiphysics simulation (such as FEA finite element analysis, CFD computational fluid dynamics) and CAD
Familiarity with project management tools",data scientist
312,DYSON OPERATIONS PTE. LTD.,Lead Data Product Owner,3 SENTOSA GATEWAY 098544,"Permanent, Full Time",Professional,4 years exp,Engineering,"$9,000to$16,500",Monthly,67 applications,Closing on 27 Mar 2024,"About us
Dyson Connectivity is responsible for defining a world-class Connected strategy, product and owner experience in the MyDyson App, to help take this amazing technology to market, explaining how our machines are different and their benefits. Where we demonstrate our machines and their superiority we win. Where we solve owner problems at speed, first time we win. But we also want to prevent issues from happening by analysing the data from sensors in our machines and the owner profiles we hold. We are also responsible for the development and delivery of the Connected features within the MyDyson App and Cloud.
About the role
Reporting to the Head of Data Product and working closely with the Data Product Managers and Data Scientists, you will:
Own the connected product data and tracking requirements
Contribute to the vision and data product roadmap
Manage Data Product feasibility.
Manage Data Product milestones and phase reviews
Create & define Data Product requirements
Prioritise tasks for Data Product Delivery across multiple teams
Be responsible for management and delivery of Data product Features, Epics & User Stories
Ensure cross-team alignment on tasks across multiple backlogs
Manage expectations of Data Product delivery with key stakeholders
Manage data insight requirements from connected feature delivery
Work to Lean & Agile practices, supporting teams as we continually look to improve flow
Provide concise reporting and communication of the data product roadmap, planning and delivery
Deliver to the data strategy to ensure success of connectivity core KPI’s
About you
Minimally 4 years of experience in data analytics, business intelligence, or software development.
Interest in and/or experience with data/analytics related technologies (e.g. SQL, Python, R, Google Cloud Platform, AWS).
Working knowledge of data architecture and data engineering within a SAFe framework and using Agile methodology.
Experience of creating and implementing a data strategy and data product roadmaps with the natural tendency to think 'Data impact'.
Working knowledge of key tools - including Confluence / Jira / Stash / Bitbucket / GitHub.
Good commercial awareness and working knowledge of the objectives of different business functions within a large organisation.
Excellent interpersonal communication skills with the ability to influence others (technical/non-technical).
Comfortable with, and resilience to, a high change environment.
Aptitude for project planning and execution, from initiation to completion.
Benefits
Dyson Singapore monitors the market to ensure competitive salaries and bonuses. Beyond that, you’ll enjoy a transport allowance and comprehensive medical care and insurance. But financial benefits are just the start of a Dyson career. Professional growth, leadership development and new opportunities abound, driven by regular reviews and dynamic workshops. And with a vibrant culture, the latest devices and a relaxed dress code reflecting our engineering spirit, it’s an exciting team environment geared to fuelling and realising ambition.",data scientist
313,PERSOLKELLY SINGAPORE PTE. LTD.,Data Developer,Islandwide,Contract,Professional,6 years exp,Information Technology,"$8,700to$13,000",Monthly,8 applications,Closing on 09 Apr 2024,"About the Client
Our client is one of the reputed MNC firms in Singapore
Responsibilities
Responsible for the end-to-end software development and support for all work related to projects, quarterly change requests, L3 production fixes. This includes software product implementation and administration, application design, development, implementation, testing and support
· Create frameworks, technical features which helps in faster operationalisation of Data models, Analytical models(including AI/ML) and user generated contents (dashboards, reports etc)
· Effectively partner with data scientists in enabling faster adoption of AL/ML model based systems
Independently install, customise and integrate software packages and programs
Carry out POCs involving new data technologies
Design and develop application frameworks for data integration
Skills/Requirement
Must have Skills:
8+ years of experience with application development in Big Data Ecosystem (such as Cloudera, ElasticSearch, Spark, Presto, Hive, Impala, Kibana, Logstash, Hbase, Kafka),
Expertise in building applications using Java, Scala, Python, Shell scripting, Go
Experience in large scale implementations and performance optimizations in the Big Data Ecosystem using Spark, Hive, Impala, Apache Kudu, Ozone, Presto, Tez, Iceberg etc
Knowledge of frameworks such as Spring, Struts, Hibernate etc
At least, 2 to 3 technical certifications in any of the below technologies:
1. Language – SQL, Java, Python, Scala, Javascript, node.js
2. Automation / scripting – CtrlM, Shell Scripting, Groovy
3. Cloudera Hadoop distribution – Hive, Impala, Spark, Kudo, Kafka, Flume
Interested candidates, who wish to apply for the above position, please send in your resume to priya_praveen@persolkelly.com
We regret to inform that only shortlisted candidates will be contacted.
PERSOLKELLY Singapore Pte Ltd
EA License No. 01C4394
EA Registration No. R1547247 (Jyothi Chandrakanth Kamath)
**********************************
The information contained in this e-mail and any accompanying documents may contain information that is confidential or otherwise protected from disclosure. If you are not the intended recipient of this message, or if this message has been addressed to you in error, please immediately alert the sender by reply e-mail and then delete this message, including any attachments. Any dissemination, distribution or other use of the contents of this message by anyone other than the intended recipient is strictly prohibited.
By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its local and overseas subsidiaries and affiliates collecting, using and disclosing your personal data to prospective employers/companies based in any country for purposes of evaluating suitability for employment, conducting reference checks, administering employment related services and such other purposes stated in our privacy policy. Our full privacy policy is available at www.persolkelly.com.sg. If you wish to withdraw your consent, please drop us an emailto let us know. Please feel free to contact us if you have any queries.
All parties involved in any form of workforce engagement are to strictly adhere to prevailing regulations and laws that govern local fair employment practices, and to invest reasonable efforts in building a strong Singaporean core workforce, recruit and select candidates based on merit and prohibit discrimination based on age, race, gender, religion, marital status and family responsibility or disability. For more information, please refer to MOM and TAFEP websites.
**********************************",data scientist
314,INCOME INSURANCE LIMITED,"Assistant Manager, Data Governance Analyst","INCOME CENTRE, 75 BRAS BASAH ROAD 189557","Permanent, Full Time",Senior Executive,3 years exp,"Banking and Finance, Information Technology, Insurance","$4,500to$8,500",Monthly,48 applications,Closing on 12 Apr 2024,"The Data and Analytics team is looking for Data Governance analysts with 3 to 5 years’ experience working in the field of Data Governance. They will be part of a team responsible for developing and implementing policies and procedures to ensure the accuracy, security, and integrity of Income’s data. They will work closely with stakeholders across the organization, including IT, legal, compliance, and business teams, to help establish data standards and controls.

Key Responsibilities:
Work with data stewards to ensure capture key business terms and definitions
Work with data stewards to define and implement data quality rules
Work with technical stewards to capture the logical data model as well as physical metadata
Work with data scientists to ensure statistical models built meet ethical AI and FEAT standards
Support business data partners and functional analysts in performing data analysis and root cause analysis
Monitor and report on data governance artefacts and data quality issues
Requirements:
3 to 5 years’ experience in data governance or data quality related roles
A bachelor’s degree in computer science, information technology or equivalent field
Proficient in SQL and in performing data analysis
Good communication skills, both written and verbal
Critical thinking and strong problem-solving ability
Experience with data analysis or data governance tools such as Informatica IDMC, Collibra desired
Experience with Data Warehouses such as Redshift/ BigQuery/ Snowflake/ Hive / S3 desired

Income Insurance is undergoing a strategic transformation across its business and technology landscape. As part of this ambitions journey, Income Insurance is looking at building its data capability across the organisation. This includes focus areas such as changing organisation culture around data, increasing the usage of data in decision making and enabling advanced concepts like ecosystem partnering, AI and ML based risk management and personalisation.

Over the years, Income Insurance has built a strong Data and Analytics team. We are now looking for passionate professionals who would like to be part of the team. They will work with experienced data scientists, data engineers, Business Intelligence experts as well as data stewards from business units across the company on data governance processes which will deliver value to Income Insurance's business.",data scientist
315,ENCORA TECHNOLOGIES PTE. LTD.,Data Engineer,Islandwide,Contract,Senior Executive,10 years exp,Information Technology,"$10,000to$13,000",Monthly,13 applications,Closing on 28 Mar 2024,"Responsibilities

Design, develop, and implement data processing pipelines to process large volumes of structured and unstructured data
Should have good knowledge and working experience in Database and Hadoop (Hive, Impala, Kudu).
Should have good knowledge and working experience in scripting using (Shell script, awk programming, quick automation to integrating any third party tools), BMC monitoring tools
Good understanding and knowledge in Data Modelling area using industry standard data model like (FSLDM)
Collaborate with data engineers, data scientists, and other stakeholders to understand requirements and translate them into technical specifications and solutions
It will be good to have experience in working with No SQL as well as virtualized Database Environment
Implement data transformations, aggregations, and computations using Spark RDDs, DataFrames, and Datasets, and integrate them with Elasticsearch
Develop and maintain scalable and fault-tolerant Spark applications, adhering to industry best practices and coding standards
Troubleshoot and resolve issues related to data processing, performance, and data quality in the Spark-Elasticsearch integration
Monitor and analyze job performance metrics, identify bottlenecks, and propose optimizations in both Spark and Elasticsearch components
Prior experience in developing banking application using ETL, Hadoop is mandatory. In depth knowledge of technology stack at global banks is mandatory.
Flexibility to stretch and take challenges
Communication & Interpersonal skills
Attitude to learn and execute

Key Requirements
· 7+ years of AS400, RPG, CLP & SQL
· Knowledge of Aldon Change Management System(ACMS) is a must·
· Experience in developing Hadoop
· Experience in data lake (integration of different data sources into the data lake)
· SQL Stored Procedures/Queries/Functions
· Unix Scripting
· Experience with distributed computing, parallel processing, and working with large datasets
· Familiarity with big data technologies such as Hadoop, Hive, and HDFS
· Job Scheduling in Control-M
· Strong problem-solving and analytical skills with the ability to debug and resolve complex issues
· Familiarity with version control systems (e.g., Git) and collaborative development workflows
Excellent communication and teamwork skills with the ability to work effectively in cross-functional teams",data scientist
316,THOUGHTWORKS PTE. LTD.,Senior Data Engineer,"CROSS STREET EXCHANGE, 18 CROSS STREET 048423",Full Time,Professional,5 years exp,"Consulting, Information Technology","$7,000to$12,000",Monthly,6 applications,Closing on 11 Apr 2024,"Are you at your most vibrant when you’ve successfully distilled data into its simplest, most meaningful form?
Thoughtworks is a global software consultancy with an aim to create a positive impact on the world through technology. Our community of technologists thinks disruptively to deliver pragmatic solutions for our clients' most complex challenges. We are curious minds who come together as collaborative and inclusive teams to push boundaries, free to be ourselves and make our mark in tech.
Our developers have been contributing code to major organizations and open source projects for over 25 years. They’ve also been writing books, speaking at conferences and helping push software development forward, changing companies and even industries along the way. We passionately believe that software quality is driven by open communication, review and collaboration. That’s why we’re such vehement supporters of open source and have made significant contributions to open source tools for testing, continuous delivery (GoCD), continuous integration (CruiseControl), machine learning and healthcare.
As consultants, we work with our clients to ensure we’re evolving their technology and empowering adaptive mindsets to meet their business goals. You could influence the digital strategy of a retail giant, build a bold new mobile application for a bank or redesign platforms using event sourcing and intelligent data pipelines. You will learn to use the latest Lean and Agile thinking, create pragmatic solutions to solve mission-critical problems and challenge yourself every day.
Data Engineers develop modern data architecture approaches to meet key business objectives and provide end-to-end data solutions. You might spend a few weeks with a new client on a deep technical review or a complete organizational review, helping them to understand the potential that data brings to solve their most pressing problems. On other projects, you might be acting as the architect, leading the design of technical solutions, or perhaps overseeing a program inception to build a new product. It could also be a software delivery project where you're equally happy coding and tech-leading the team to implement the solution.
You’ll spend time on the following:
You might spend a few weeks with a new client on a deep technical review or a complete organizational review, helping them to understand the potential that data brings to solve their most pressing problems
You will partner with teammates to create complex data processing pipelines in order to solve our clients’ most ambitious challenges
You will collaborate with Data Scientists in order to design scalable implementations of their models
You will pair to write clean and iterative code based on TDD
Leverage various continuous delivery practices to deploy, support and operate data pipelines
Advise and educate clients on how to use different distributed storage and computing technologies from the plethora of options available
Develop and operate modern data architecture approaches to meet key business objectives and provide end-to-end data solutions
Create data models and speak to the tradeoffs of different modeling approaches
On other projects, you might be acting as the architect, leading the design of technical solutions, or perhaps overseeing a program inception to build a new product
Seamlessly incorporate data quality into your day-to-day work as well as into the delivery process
Here’s what we’re looking for:
You are equally happy coding and leading a team to implement a solution
You have a track record of innovation and expertise in Data Engineering
You’re passionate about craftsmanship and have applied your expertise across a range of industries and organizations
You have a deep understanding of data modelling and experience with data engineering tools and platforms such as Kafka, Spark, and Hadoop
You have built large-scale data pipelines and data-centric applications using any of the distributed storage platforms such as HDFS, S3, NoSQL databases (Hbase, Cassandra, etc.) and any of the distributed processing platforms like Hadoop, Spark, Hive, Oozie, and Airflow in a production setting
Hands on experience in MapR, Cloudera, Hortonworks and/or cloud (AWS EMR, Azure HDInsights, Qubole etc.) based Hadoop distributions
You are comfortable taking data-driven approaches and applying data security strategy to solve business problems
You’re genuinely excited about data infrastructure and operations with a familiarity working in cloud environments
Working with data excites you: you have created Big data architecture, you can build and operate data pipelines, and maintain data storage, all within distributed systems
Advocate your data engineering expertise to the broader tech community outside of Thoughtworks, speaking at conferences and acting as a mentor for more junior-level data engineers
Assure effective collaboration between Thoughtworks’ and the client’s teams, encouraging open communication and advocating for shared outcomes",data scientist
317,D L RESOURCES PTE LTD,Data Engineer (Hadoop / Spark Developer),Islandwide,"Contract, Full Time",Senior Executive,8 years exp,"Banking and Finance, Information Technology","$7,500to$15,000",Monthly,16 applications,Closing on 11 Apr 2024,"We are seeking a talented and experienced Hadoop/Spark Developer to join our team. You will play a crucial role in designing, developing, and optimizing big data solutions such as integrating data from different sources into the Data Lake. You will collaborate with cross-functional teams to build scalable and efficient data processing pipelines and search applications.

Responsibilities:

· Design, develop, and implement Spark Scala applications and data processing pipelines to process large volumes of structured and unstructured data
· Integrate Elasticsearch with Spark to enable efficient indexing, querying, and retrieval of data
· Optimize and tune Spark jobs for performance and scalability, ensuring efficient data processing and indexing in Elasticsearch
· Collaborate with data engineers, data scientists, and other stakeholders to understand requirements and translate them into technical specifications and solutions
· Implement data transformations, aggregations, and computations using Spark RDDs, DataFrames, and Datasets, and integrate them with Elasticsearch
· Develop and maintain scalable and fault-tolerant Spark applications, adhering to industry best practices and coding standards
· Troubleshoot and resolve issues related to data processing, performance, and data quality in the Spark-Elasticsearch integration
· Monitor and analyze job performance metrics, identify bottlenecks, and propose optimizations in both Spark and Elasticsearch components
· Stay updated with emerging trends and advancements in the big data technologies space to ensure continuous improvement and innovation

Requirements:

· Bachelor's or Master's degree in Computer Science, Software Engineering, or a related field
· Strong experience in developing Hadoop/Spark.
· Strong experience in data lakes (integration of different data sources into the data lake)
· SQL Stored Procedures/Queries/Functions
· Unix Scripting
· Data Architecture (Hadoop)
· Solid understanding data modeling, indexing strategies, and query optimization
· Experience with distributed computing, parallel processing, and working with large datasets
· Familiarity with big data technologies such as Hadoop, Hive, and HDFS
· Job Scheduling in Control-M
· Strong problem-solving and analytical skills with the ability to debug and resolve complex issues
· Familiarity with version control systems (e.g., Git) and collaborative development workflows
· Excellent communication and teamwork skills with the ability to work effectively in cross-functional teams",data scientist
318,HPS PARTNERS PTE. LTD.,Data Scientist (Semiconductor),,"Permanent, Full Time",Professional,5 years exp,Engineering,"$9,000to$12,000",Monthly,84 applications,Closing on 17 Apr 2024,"Lead the implementation of cutting-edge end-to-end solutions to boost product and process productivity and enhance quality through advanced data analytics and data science techniques.
Collaborate closely with engineering, business users, experts, and IT to explore and deploy innovative methods in data analysis and tooling.
Drive the development of methodologies to improve Yield, Test, and Quality across different sites, focusing on harmonization and optimization.
Use advanced data analytics skills to address challenges related to product, process, and test technology in manufacturing.
Establish and deliver comprehensive training in data analysis, science, and statistical methods to engineering peers and the community.
Develop efficient data analysis methodologies, including rule-based and logical decisions, to continually optimize engineering work processes.
Stay updated on the latest techniques to enhance the efficiency and effectiveness of Artificial Intelligence solutions.
Collaborate with technical experts to develop and deploy data analytics supporting productivity and quality initiatives/projects.
Requirements:
Master's or Bachelor's degree in Data Science, Engineering, Computer Science, Info-comm Technology, or equivalent, with over 5 years of relevant experience in semiconductor industry.
Possess applied knowledge in statistical data analysis, data mining/scripting (e.g., Python, R), and a solid understanding of manufacturing engineering processes, methods, and analytical tools.
Practical experience in Artificial Intelligence and Machine/Deep Learning projects and applications.
Familiarity with data analysis and data visualization software tools such as Tableau, as well as machine/deep learning frameworks like Keras, Tensorflow, and Pytorch.
Knowledge of Front-End/Assembly/Final-Test manufacturing processes is essential.
Candidates with experience in product engineering, device testing, advanced product and process control, and proficiency in problem-solving and process improvement methodologies (8D, Lean 6 Sigma) are advantageous.
Strong communication skills and a self-driven individual with the ability to engage and collaborate effectively in a cross-functional team.
Disclaimer
The above information on this description has been designed to indicate the general nature, and level, of the work performed by this position. It is not designed to contain, or be interpreted, as a comprehensive inventory of all duties, responsibilities and qualifications required.

We invite interested candidates to write-in with CV and regret that only shortlisted candidates will be contacted for a discussion.

Lee Shiow Chyn
EA12C6130
R1112042
hr@hpspartners.com.sg",data scientist
