index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
57,GARENA ONLINE PRIVATE LIMITED,"Engineer, SRE (Sea Labs)","GALAXIS, 1 FUSIONOPOLIS PLACE 138522",Permanent,Executive,,Information Technology,"$6,000to$10,000",Monthly,24 applications,Closing on 28 Mar 2024,"We are seeking a highly skilled Site Reliability Engineer (SRE) with a strong background in maintaining self-hosted Kubernetes clusters, where your primary focus will be on ensuring the stability and reliability of our production environment. Ensuring a smooth running infrastructure supports the work of our AI researchers as it provides them a steady and dependable platform.
Job Description
Work closely with AI researchers to understand their workflow and infrastructure needs, optimizing the cluster configurations accordingly.
Implement monitoring, alerting, and self-healing systems to ensure high availability and performance of the clusters.
Collaborate with development teams to design and implement best practices for infrastructure as code (IaC).
Drive automation initiatives to reduce manual toil and improve system resilience and scalability.
Document system design and procedures, provide guidance for researchers on our cluster advance usage.
Job Requirements
Bachelor's degree or higher in Computer Science, Engineering, or related fields.
Proven experience in managing self-hosted Kubernetes clusters in a production environment.
Strong understanding of containerization, orchestration, and the Kubernetes ecosystem.
Familiarity with AI workflows, machine learning/deep learning research background is a plus.
Proficiency in at least one programming language (e.g., Python, Go) and scripting skills for automation.
Good working attitude, problem-solving, critical thinking, and communication skills.",site reliability engineer
58,XTREMAX PTE. LTD.,Cloud Engineer,"CT HUB 2, 114 LAVENDER STREET 338729",Full Time,Executive,2 years exp,Information Technology,"$4,000to$6,000",Monthly,19 applications,Closing on 06 Apr 2024,"This job position is suitable for individuals who are constant learners, problem solvers and multi-taskers. Candidates who thrive in a fast-paced environment, steps up to face challenges, and are able to deliver results, are welcome to apply. We are looking for candidates who are interested in doing Implementation and Operation for Cloud Infrastructure.
Responsibilities
Responsible for Implementing and/or Maintaining cloud infrastructure in AWS, Azure and Google Cloud for Xtremax Customer
Provide support related to customer issue with the Cloud Infrastructure.
Work closely with IT security to monitor privacy and develop incident-response procedures
Qualifications:
Bachelor’s degree in Computer Science, Information Technology, or related field.
Has minimum 2 years experience working with AWS services and architecture.
Proven experience in:
Writing infrastructure code using Terraform.
Site Reliability Engineering practices and incident management.
Building and managing both Windows and Linux servers in cloud environments.
Managing Kubernetes clusters in production environments.
Strong scripting and automation skills (e.g., Python, Bash and PowerShell).
Familiarity with CI/CD pipelines and version control systems (e.g., Git).
Excellent problem-solving and troubleshooting skills.
Strong communication and collaboration skills.
Preferred Qualifications:
AWS Certified (AWS Solutions Architect, AWS SysOps Engineer).
Experience with other cloud providers (e.g., Azure, Google Cloud Platform).
Knowledge of other Infrastructure as Code tools (e.g., Terraform, Terragrunt).
Familiarity with containerization technologies other than Kubernetes (e.g., Docker).",site reliability engineer
59,GOSSTECH PTE. LTD.,DevOps Engineer / SRE,"MIDVIEW CITY, 18 SIN MING LANE 573960","Permanent, Full Time",Executive,1 year exp,"Engineering, Information Technology","$3,500to$8,000",Monthly,4 applications,Closing on 14 Apr 2024,"Job Responsibilities:
Responsible for the management of Site Reliability Engineering, have hands-on knowledge on manage & troubleshot server, network and applications;
Responsible for the deployment and daily monitoring of the company's business systems to ensure the normal operation and emergency response;
Provide in-depth understanding of the operation and maintenance architecture, good at architecture design, performance optimization, platform security; Responsible for the improvement of the operation and maintenance team skills, to ensure the professional level of the operation and maintenance team.
Establish and improve standardized operation systems for DevOps team. Use a sound management strategies and security strategies to ensure the quality of operation and maintenance;
Job Requirements:
Familiar with automation deployment, proficient in how to build the most of popular monitoring system in the market. SVN/Git version control system and proficient in CICD configuration;
Hands-on knowledge in Nginx configuration, Load balancer (SLB) configuration. Familiar with Node.js running environment.
Skilled in managing Linux systems and security, with experience in operation and maintenance of large websites or web application platforms;
Understand common knowledge about the network, familiar with firewall, VPN, DHCP, DNS and other network technologies, familiar with high availability/load balancing technology;
High sense of responsibility, strong ability to analyze and eliminate faults, good at learning at work, able to withstand work stress;
Understand the penetration test, have experience in safe operation and maintenance, and have working experience in AZURE, AWS or Google Cloud platforms;
Required Skill(s): redis, zabbix, elasticsearch,KBS,HAProxy,Jenkins
Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Computer Science/Information Technology or equivalent.
Required language(s): English, Mandarin (Good communication skills in Mandarin language to handle Mandarin speaking customers’ enquires & conduct trouble shooting based on customers’ feedback)
At least 1 year of working experience in the related field is required for junior position. Shift work may be required.
Preferably Senior Executive specialized in IT/Computer - Network/System/Database Admin or equivalent.
What we offer:
Attractive rewards for long-term service staff
Energetic and friendly working environment (flexible working hours, quarterly events, staff birthday celebration and etc.)
Medical insurance",site reliability engineer
60,GOSSTECH PTE. LTD.,Senior DevOps Engineer / SRE Engineer,"MIDVIEW CITY, 18 SIN MING LANE 573960","Permanent, Full Time",Senior Executive,3 years exp,Information Technology,"$5,000to$10,000",Monthly,8 applications,Closing on 14 Apr 2024,"Job Responsibilities:
Responsible for the management of Site Reliability Engineering, have hands-on knowledge on manage & troubleshot server, network and applications;
Responsible for the deployment and daily monitoring of the company's business systems to ensure the normal operation and emergency response;
Provide in-depth understanding of the operation and maintenance architecture, good at architecture design, performance optimization, platform security; Responsible for the improvement of the operation and maintenance team skills, to ensure the professional level of the operation and maintenance team.
Establish and improve standardized operation systems for DevOps team. Use a sound management strategies and security strategies to ensure the quality of operation and maintenance;
Job Requirements:
Familiar with automation deployment, proficient in how to build the most of popular monitoring system in the market. SVN/Git version control system and proficient in CICD configuration;
Hands-on knowledge in Nginx configuration, Load balancer (SLB) configuration. Familiar with Node.js running environment will be an advantage.
Skilled in managing Linux systems and security, with experience in operation and maintenance of large websites or web application platforms;
Understand common knowledge about the network, familiar with firewall, VPN, DHCP, DNS and other network technologies. Familiar with high availability/load balancing technology will be an advantage;
High sense of responsibility, strong ability to analyze and eliminate faults, good at learning at work, able to withstand work stress;
Understand the penetration test, have experience in safe operation and maintenance, and have working experience in Cloud platforms (AZURE, AWS or Google);
Working Environments: Hyper-Cloud, Cloudform/AWX, ELK, Zabbix, Jenkins/VSTS, GitLab etc. We build together, We learn together.
Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Computer Science/Information Technology or equivalent.
At least 3 years of working experience in the related field is required for senior position.
Preferably Senior Executive specialized in IT/Computer - Network/System/Database Admin or equivalent.
What we offer:
Proper training will provide to the senior position
Attractive rewards for long-term service staff
Energetic and friendly working environment (flexible working hours, quarterly events, staff birthday celebration and etc.)
Medical insurance",site reliability engineer
61,RIOT GAMES SERVICES PTE. LTD.,Service Reliability Senior Administrator,"MARINA ONE WEST TOWER, 9 STRAITS VIEW 018937",Full Time,Executive,3 years exp,Information Technology,"$3,900to$5,100",Monthly,9 applications,Closing on 28 Mar 2024,"Riot Games was established in 2006 by entrepreneurial gamers who believe that player-focused game development can result in great games. In 2009, Riot released its debut title League of Legends to critical and player acclaim. As the most played PC game in the world, over 100 million play every month. Players form the foundation of our community and it’s for them that we continue to evolve and improve the League of Legends experience.
We’re looking for humble but ambitious, razor-sharp professionals who can teach us a thing or two. We promise to return the favor. Like us, you take play seriously; you’re passionate about games. We embrace those who see things differently, aren’t afraid to experiment, and who have a healthy disregard for constraints.
That's where you come in.
Service Reliability Senior Administrator - Riot Operations Center
The Riot Operations Center (ROC) manages the 24x7 monitoring and response components of Riot's player-facing services. We are the first line of defense when things go wrong with any of our live services. We leverage technical familiarity with best-practice processes to rapidly remediate incidents. The team helps to create and mentor other Riot teams on best practice in alerting, monitoring, and operational processes.
As a Service Reliability Senior Administrator, you will work closely with the Live Operations team and Riot globally to establish and maintain a high-performing and highly available game service for players. You will monitor and support all aspects of LIVE production environments, development environments, and general system needs. Your technical skills and grasp of system integration will help you diagnose and communicate potential issues to Rioters and the community, improving the quality of the player experience. You will be a craft expert in operational and triaging skills. You can also be involved in projects which help contribute to improving overall service quality in the incident management and observability problem spaces.
Responsibilities:
Triage and investigation of live incidents
Execute technical return to service actions in a fast-paced, distributed systems environment specifically microservices to quickly restore service and protect player experience
Monitor the health of Riot’s distributed services using observability tools, identify gaps with alerting, runbook steps, processes or tools
Runbook execution and maintenance to keep documentation up to date
Onboarding new team members
Provide support, coordination during major launches, events and release deployments
Contribute to project work with some guidance to develop automation scripts, utilities and new processes to continuously improve the incident management process
Document details of incident response as needed to identify problems and improve overall incident management/response
Participate in post-incident RCA meetings as required
Required Qualifications:
Computer Science/IT Systems/Information Technology diploma or equivalent
2+ years of Service Reliability Administration or equivalent role (System Analyst, System Administrator/Engineer, Live Operations, Network Administrator, NOC Engineer etc)
Experience with incident management and have good understanding of ITIL processes
Familiarity with the core concepts of operating systems, networking, SDLC and Agile methodologies
Good troubleshooting skills with triaging incidents in a high-capacity, high-availability and highly distributed environment
Experience with the following tools/platforms:
Monitoring solutions eg: Datadog, NewRelic, Nagios, Elastic Search, Grafana
Event management tools eg: BigPanda, Moogsoft
ITIL-based Ticketing systems eg: ServiceNow, JIRA
Desired Qualifications:
Computer Science/IT Systems/Information Technology degree or equivalent
Understand relational databases like MySQL, CI/CD pipelines, especially Jenkins
Experience working on deployments in a live environment is a plus
Experience working in container-based ecosystems like docker and with a container scheduler like Kubernetes, Amazon EKS/ECS or GKE
AWS Cloud Services experience/certification/training or equivalent, Linux+ and Network+, or equivalents
Experience building automation scripts/utilities/jobs using either Python, Powershell, JavaScript or Bash
Familiarity with Site Reliability Engineering (SRE) principles and best practices",site reliability engineer
62,SCIENTEC CONSULTING PTE. LTD.,*Entry-Level* Backend Engineer | DevOps | AWS,Islandwide,"Contract, Full Time",Fresh/entry level,,Information Technology,"$4,000to$5,200",Monthly,26 applications,Closing on 24 Mar 2024,"*Entry-Level* Backend Engineer | DevOps | AWS

Working location: Central
Working hours: Office hours (Hybrid)
Remuneration package: Basic + AWS

If you are looking for opportunities to collaborate with leading industry experts and be surrounded by highly motivated peers, we welcome you to join us. These are newly created positions with many opportunities to make a difference!

Responsibilities:
Actively participate as a valuable member of an in-house engineering team dedicated to mastering the design, development, and operation of Cloud Platforms.
Learn and assist in deploying and managing applications on cloud platforms under guidance.
Explore opportunities to contribute to automation initiatives at scale across multiple Cloud Service Providers.
Seek guidance and provide support on DevOps methodologies, focusing on Automation, Availability, Scalability, and Resiliency.
Focus on learning and contributing to API development, backend automation using Python, and ensuring code deployment security through various CI/CD toolchains like GitLab, Atlassian, and Terraform.
Requirements:
Basic understanding of Python programming language.
Interest in cloud infrastructure deployment and automation.
Eagerness to learn agile development, secure pipelines, and deployment automation practices.
Familiarity with version control systems like Git.
Desire to explore cloud services such as AWS, Azure, and GCP.
Willingness to learn about challenges in large-scale distributed systems.
Enthusiasm for code security and the use of open-source tools in relevant domains.
Passion for automation.
Good to have: Basic understanding of Terraform and Bash scripting.
Good to have: Interest in Cloud Landing Zone concepts like Control Tower, Terraform Landing Zone, Microsoft Azure CAF.
Good to have: Curiosity about Site Reliability Engineering principles and application monitoring tools.
If you are excited with this opportunity and enjoy making things happen, do apply now!

OR

Email your updated resume to: spat(at)scientecpersonnel.com by quoting ""J43800"" in your email subject for faster processing.
All job applications will be processed with strict confidence and only shortlisted candidates will be contacted.

Aloysius Tan Sheng Rong - R22110441
ScienTec Consulting Pte Ltd - 11C5781",site reliability engineer
63,GOSSTECH PTE. LTD.,Junior DevOps Engineer / SRE Engineer,"MIDVIEW CITY, 18 SIN MING LANE 573960","Permanent, Full Time",Junior Executive,1 year exp,Information Technology,"$3,000to$6,000",Monthly,18 applications,Closing on 14 Apr 2024,"Job Responsibilities:
Responsible for the management of Site Reliability Engineering, have hands-on knowledge on manage & troubleshot server, network and applications;
Responsible for the deployment and daily monitoring of the company's business systems to ensure the normal operation and emergency response;
Provide in-depth understanding of the operation and maintenance architecture, good at architecture design, performance optimization, platform security; Responsible for the improvement of the operation and maintenance team skills, to ensure the professional level of the operation and maintenance team.
Job Requirements:
Familiar with automation deployment, proficient in how to build the most of popular monitoring system in the market. SVN/Git version control system and proficient in CICD configuration;
Hands-on knowledge in Nginx configuration, Load balancer (SLB) configuration. Familiar with the Node.js running environment will be an advantage.
Skilled in managing Linux systems and security, with experience in operation and maintenance of large websites or web application platforms will be an advantage;
Understand common knowledge about the network, familiar with firewall, VPN, DHCP, DNS and other network technologies. Familiar with high availability/load balancing technology will be an advantage;
High sense of responsibility, strong ability to analyze and eliminate faults, good at learning at work, able to withstand work stress;
Understand the penetration test, have experience in safe operation and maintenance and have working experience in AZURE, AWS or Google Cloud platforms;
Working Environment: Hyper-Cloud, Cloudform/AWX, ELK, Zabbix, Jenkins/VSTS, GitLab etc. We build together, We learn together.
Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Computer Science/Information Technology or equivalent.
At least 1 years of working experience in the related field is required for junior position.
What we offer:
Proper training will provide to the junior position.
Attractive rewards for long-term service staff
Energetic and friendly working environment (flexible working hours, quarterly events, staff birthday celebration and etc.)
Medical insurance",site reliability engineer
64,GOCODE PTE. LTD.,DevOps,"TRIVEX, 8 BURN ROAD 369977",Permanent,Senior Executive,3 years exp,Information Technology,"$4,500to$6,500",Monthly,5 applications,Closing on 10 Apr 2024,"Collaborate with various teams that includes Development/Infra/Products to ensure successful delivery,maintenance planning and correction of build errors
Day-to-day monitoring, backup, deployment and maintenance of systems
Knowledgeable in industry best practices for security and security incidents monitoring and alert, so as to implement hack proof systems in the cloud
Develop/build/maintain con1nuous integration/deployment (CI/CD) pipelines and automated testing to support high quality software build in a continuous build/deploy environment (Jenkins Pipeline/Library)
Writing scripts/programs for service monitoring and health check of systems
Automate and build up scalable systems/environment using latest technologies (e.g. Kubernetes) with infrastructure-as-code and GitOps strategy
Automate security hardening in testing, deployment and production setup based on industrial best practices
Provide technical insights for the design and implementation of solutions. Including but not limited to researching dockerization for various frameworks so to achieve load distribution and scaling.
Optimize and migrate databases to achieve scalability and efficiency
Design and deploy cross regional fail safe always online systems using cloud infrastructure
Familiar with CloudKare or Imperva CDN cloud front, WAF, anti-hacking methodologies
Promote a Dev Ops culture through building relationships with Development & Operations and driving enhancements to the end-to-end release process (workstation to production)",site reliability engineer
65,INNOVATIQ TECHNOLOGIES PTE. LTD.,DevOps Engineer,10 10 Shenton Wy 079117,Full Time,Professional,5 years exp,Information Technology,"$8,000to$14,000",Monthly,14 applications,Closing on 03 Apr 2024,"Job Summary

The DevOps engineer will be part of a team to implement, maintain and upgrade DevOps automation tools and infrastructure. The team will automate application deployment processes using industry leading CI/CD pipeline tools, monitor deployment and system performance, and troubleshoot issues. The team is also responsible for ensuring the automation tools are upgraded and patched in a timely manner.

Key Responsibilities
• Coding and developing new DevOps scripts automation with CI/CD pipelines through Jenkins, Cloudbees, Bitbucket, etc
• Supporting and maintaining full stack DevOps toolsets. (Jira, Confluence, Bitbucket, Cloudbees, Jenkins, SonarQube, Nexus IQ, Fortify )
• Able to code, script, automate, innovate full DevOps automation capabilities to enhance and elevate automation from manual human tasks
• Always able to find ways to automate, develop scripts, innovate new ideas to reduce human work and repetitive tasks.
• Deep knowledge on DevOps tools API automation capabilities
• Troubleshoot, deep dive RCA and fix DevOps platform issues
• Supporting DevOps toolsets running on AWS, container clusters and Kubernetes.

What we are looking for
• Deep experience as a DevOps or DevSecOps practitioner in a critical Production environment
• Deep technical experience in server-side Unix/Linux/PowerShell scripting
• Prior working experience installing, configuring, integrating, upgrading and patching CI/CD toolset
• Prior experience is customizing JIRA and Setting up confluence spaces.
• Passionate about cloud infrastructure, CI/CD pipelines and automation
• Ability to easily pick up new technologies: you are keen to learn and to expand your knowledge
• Customer centricity: you always go above and beyond to deliver a first-class service to your users
• Highly proficient with Linux Systems Administration and network fundamentals (IPv4, TCP, UDP, DNS, HTTP, TLS, routing, load-balancing)
• Proficient with AWS VPC, EC2, IAM, S3, EKS, EFS
• Proficient with ELK, Grafana and Ansible
• Proficient with Terraform, Docker/containers and Kubernetes",site reliability engineer
66,TEKISHUB CONSULTING SERVICES PTE. LTD.,ServiceNow Engineer,Islandwide,"Contract, Permanent",Senior Executive,6 years exp,Information Technology,"$5,000to$7,000",Monthly,1 application,Closing on 10 Apr 2024,"Key Responsibilities and Activities:
1.Operations Support
• Be responsible for Operations of our ServiceNow Platforms, accordingly to our global operation rules / processes: This includes: Incident management, Platform Upgrades, Release Mgmt, Health checks, Security Checks, ..
• Ensure proper Platform Administration and admin requests OLA fulfillment.
• Assist in troubleshooting issues and errors within the ServiceNow platform.
• Weekly report to our Global Operation Group leader.
2. Contribution to SRE (Site Reliability Engineering) activities:
• Contribute within the Global Operation team to SRE activities, aiming at improving operations effectiveness, and improvement of monitoring, automation of operations and admin tasks,
• Contribute to Definition and Documentation of processes or how-To as knowledge base articles.
3. Project involvement
• Actively participate in ServiceNow implementation and integration projects.
• Contribute to the testing and quality assurance processing during project rollouts.
4. Training
• Conduct regular training sessions for employees and contractors.
• Maintaining knowledge base articles for end users.
5. RampUp:
• Ramp Up Knowledge in ServiceNow Platform technology",site reliability engineer
67,PINPOINT ASIA INFOTECH PTE. LTD.,DevOps Lead (Mandarin Speaking) - Fast-growing Blockchain Firm,88 MARKET STREET 048948,Full Time,Senior Management,8 years exp,Information Technology,"$20,000to$25,000",Monthly,8 applications,Closing on 10 Apr 2024,"Our client is a fast-growing player within the blockchain industry, revolutionizing how transactions are conducted securely and transparently. The team is composed of forward-thinking individuals dedicated to pushing the boundaries of blockchain technology. They are seeking a talented DevOps Lead to join them in shaping the future of decentralized systems.
Key Responsibilities:
Lead the design, implementation, and maintenance of blockchain infrastructure, leveraging AWS services.
Utilize Terraform to automate the provisioning and configuration of cloud resources, ensuring consistency and scalability.
Manage Kubernetes clusters to orchestrate containerized blockchain applications and microservices effectively.
Establish and manage CI/CD pipelines to automate the deployment and delivery of blockchain solutions.
Collaborate with cross-functional teams to troubleshoot issues, optimize performance, and enhance system resilience.
Implement robust monitoring, logging, and alerting solutions to detect and respond to incidents proactively.
Stay abreast of emerging blockchain technologies and industry trends to continuously enhance our DevOps practices.
Provide mentorship and guidance to junior team members, fostering a culture of learning and innovation.
Requirements:
Bachelor's degree in Computer Science, Engineering, or a related field.
8+ years of experience in DevOps or related roles, preferably within the blockchain space.
Proficiency in AWS services and infrastructure management.
Extensive experience with Terraform for infrastructure as code (IaC) and automation.
Strong understanding of Kubernetes and hands-on experience in managing Kubernetes clusters.
Fluent Mandarin language skills for effective communication with Chinese-speaking team members and partners.
Solid grasp of CI/CD principles and experience with related tools such as Jenkins, GitLab CI, or CircleCI.
Excellent problem-solving skills and ability to troubleshoot complex technical issues.
Strong communication and collaboration skills, with the ability to work effectively in a multicultural environment.
Blockchain certifications or relevant training are a plus.
With well over a decade of a solid and enviable track record behind us, headquartered in Hong Kong, Pinpoint Asia Infotech Pte Ltd (EA License: 22S1136) is the go-to IT Search Firm for several top Investment Banks and Financial Institutions.
If you are interested in the above position, please send your CV to Vince Natteri @ resume.sg@pinpointasia.com (EA Registration number: R22104834)",site reliability engineer
68,SEDHA CONSULTING PTE. LTD.,DevOps Engineer,Islandwide,"Permanent, Full Time",Professional,4 years exp,Information Technology,"$8,000to$12,000",Monthly,11 applications,Closing on 27 Mar 2024,"DevOps Engineer shall be responsible for the following:

a. Provide production support and operation for system
b. Plan for and work with the project management team to procure and manage development infrastructure such as workstation, server, storage, network and data protection
c. Work on the provision of development environment for the team
d. Work with project manager to advise on the licenses to procure forsoftware
e. Put in place continuous integration (CI) and continuous deployment (CD) process and tools to enable the agile team to deliver quality software.
f. Develop scripts to automate build, software release, application deployment and system and application management
g. Conduct system level vulnerability security scan, harden system and application platform
h. Liaise with 3rd party software and hardware vendors to manage and resolve incidents and technical issues
i. Liaise with 3rd party hosting providers to manage and resolve incidents and technical issues.
j. Prepare and maintain technical documentation",site reliability engineer
69,JONDAVIDSON PTE. LTD.,DevOps Engineer,"CT HUB, 2 KALLANG AVENUE 339407",Full Time,Professional,4 years exp,Information Technology,"$5,500to$11,000",Monthly,5 applications,Closing on 14 Apr 2024,"Proficiency in managing logging stack such as Elasticsearch Cluster Management, Logstash, Filebeat, ILM, Kibana, Watchers and Dashboards
Expertise in Prometheus and exporters, Grafana, Alertmanager, APM
Knowledge in writing Promql queries and Grafana Dashboards implementation
Expertise in CI/CD pipeline implementation
Troubleshooting experience of java ,sprint , react applications. Dev skills would be handy.
Hands on containerized platforms like Docker/Kubernetes
Experience with source code control systems like Bitbucket
Knowledge about High availability, Disaster Recovery and backup.
Experience with Object Storage Systems like S3
Providing L1/L2 production support to the systems.Proficiency in managing logging stack such as Elasticsearch Cluster Management, Logstash, Filebeat, ILM, Kibana, Watchers and Dashboards
Expertise in Prometheus and exporters, Grafana, Alertmanager, APM
Knowledge in writing Promql queries and Grafana Dashboards implementation
Expertise in CI/CD pipeline implementation
Troubleshooting experience of java ,sprint , react applications. Dev skills would be handy.
Hands on containerized platforms like Docker/Kubernetes
Experience with source code control systems like Bitbucket
Knowledge about High availability, Disaster Recovery and backup.
Experience with Object Storage Systems like S3
Providing L1/L2 production support to the systems.",site reliability engineer
70,JOBSTER PRIVATE LTD.,DevOps Engineer,Islandwide,"Contract, Full Time",Senior Executive,3 years exp,Information Technology,"$8,000to$13,000",Monthly,12 applications,Closing on 04 Apr 2024,"Job Summary
The DevOps engineer will be part of a team to implement, maintain and upgrade DevOps automation tools and infrastructure. The team will automate application deployment processes using industry leading CI/CD pipeline tools, monitor deployment and system performance, and troubleshoot issues. The team is also responsible for ensuring the automation tools are upgraded and patched in a timely manner.

Key Responsibilities
• Coding and developing new DevOps scripts automation with CI/CD pipelines through Jenkins, Cloudbees, Bitbucket, etc
• Supporting and maintaining full stack DevOps toolsets. (Jira, Confluence, Bitbucket, Cloudbees, Jenkins, SonarQube, Nexus IQ, Fortify )
• Able to code, script, automate, innovate full DevOps automation capabilities to enhance and elevate automation from manual human tasks
• Always able to find ways to automate, develop scripts, innovate new ideas to reduce human work and repetitive tasks.
• Deep knowledge on DevOps tools API automation capabilities
• Troubleshoot, deep dive RCA and fix DevOps platform issues
• Supporting DevOps toolsets running on AWS, container clusters and Kubernetes.

What we are looking for
• Deep experience as a DevOps or DevSecOps practitioner in a critical Production environment
• Deep technical experience in server-side Unix/Linux/PowerShell scripting
• Prior working experience installing, configuring, integrating, upgrading and patching CI/CD toolset
• Prior experience is customizing JIRA and Setting up confluence spaces.
• Passionate about cloud infrastructure, CI/CD pipelines and automation
• Ability to easily pick up new technologies: you are keen to learn and to expand your knowledge
• Customer centricity: you always go above and beyond to deliver a first-class service to your users
• Highly proficient with Linux Systems Administration and network fundamentals (IPv4, TCP, UDP, DNS, HTTP, TLS, routing, load-balancing)
• Proficient with AWS VPC, EC2, IAM, S3, EKS, EFS
• Proficient with ELK, Grafana and Ansible
• Proficient with Terraform, Docker/containers and Kubernetes",site reliability engineer
71,EZSVS SINGAPORE (PTE.) LTD.,DevOps Engineer,2 KAKI BUKIT AVENUE 1 417938,Full Time,Senior Executive,3 years exp,Information Technology,"$4,000to$6,500",Monthly,2 applications,Closing on 13 Apr 2024,"Key Responsibilities:
Write new program code according to specified requirements and standards.
Code, test, and troubleshoot programs using appropriate hardware, databases, and programming technologies.
Maintain and modify existing programs by making approved changes based on updated requirements and flowcharts.
Collaborate with development and operations teams to ensure seamless integration of new features and updates.
Deploy and manage applications using containerization and orchestration technologies such as Kubernetes.
Monitor application performance and system health using monitoring tools like ELK Stack, and implement optimizations as necessary.
Automate repetitive tasks and processes to improve efficiency and reliability of operations.
Provide technical support and assistance to resolve issues and incidents related to production systems.
Document procedures, configurations, and troubleshooting steps for knowledge sharing and future reference.
Qualifications:
Bachelor's degree in Computer Science, Information Technology, or related field.
Minimum of three years of experience in DevOps, SRE, or related roles.
Proficiency in at least one programming language (e.g., C#, Java, Python) and JavaScript frameworks (e.g., Angular, React, Node.js).
Strong understanding of deployment, monitoring, and operations tools such as Kubernetes, ELK Stack, etc.
Experience with containerization technologies (e.g., Docker), orchestration tools (e.g., Kubernetes), and CI/CD pipelines.
Excellent problem-solving skills and the ability to troubleshoot complex issues in production environments.
Strong communication and collaboration skills with the ability to work effectively in a team environment.",site reliability engineer
72,CHARTERHOUSE PTE. LTD.,Head of DevOps,"BANK OF CHINA BUILDING, 4 BATTERY ROAD 049908",Permanent,Manager,10 years exp,"Banking and Finance, Information Technology","$15,000to$20,000",Monthly,14 applications,Closing on 27 Mar 2024,"We are working with a leading organisation and as part of their continued growth, Charterhouse has been engaged to search for Head of DevOps

As the Head of DevOps, you are responsible for leading the technology team to enhance software development and solution.

You will be responsible for managing both DevOps Engineers, AppSec Engineers for the overall technical security of developed applications and infrastructure.

As the lead, you are responsible for developing and executive DevOps strategy in alignment with Organisation goals.

To qualify, individuals must possess:
- Bachelor’s Degree
- Min. 15 years of relevant experience
- MUST HAVE:
Experienced in cloud based containerized environments (Kubernetes, Docker)
Strong Knowledge in container security, AWS EKS, Azure AKS, Helm
Strong leadership skills, experience in leading DevOps and DevSecOps
Interested applicants, please contact Shan at YushanW@charterhouse.com.sg or +65 6950 0365 for a confidential discussion

Only successful candidates will be notified.",site reliability engineer
73,ASPIRE NXT PTE. LTD.,DevOps Engineer,"SUNTEC TOWER TWO, 9 TEMASEK BOULEVARD 038989",Contract,Professional,3 years exp,"Banking and Finance, Information Technology","$9,500to$15,000",Monthly,25 applications,Closing on 03 Apr 2024,"Job Role
DevOps Engineer

Job Summary
The DevOps engineer will be part of a team to implement, maintain and upgrade DevOps automation tools and
infrastructure. The team will automate application deployment processes using industry leading CI/CD pipeline
tools, monitor deployment and system performance, and troubleshoot issues. The team is also responsible for
ensuring the automation tools are upgraded and patched in a timely manner.
Key Responsibilities
• Coding and developing new DevOps scripts automation with CI/CD pipelines through Jenkins, Cloudbees,
Bitbucket, etc
• Supporting and maintaining full stack DevOps toolsets. (Jira, Confluence, Bitbucket, Cloudbees, Jenkins,
SonarQube, Nexus IQ, Fortify )
• Able to code, script, automate, innovate full DevOps automation capabilities to enhance and elevate
automation from manual human tasks
• Always able to find ways to automate, develop scripts, innovate new ideas to reduce human work and
repetitive tasks.
• Deep knowledge on DevOps tools API automation capabilities
• Troubleshoot, deep dive RCA and fix DevOps platform issues
• Supporting DevOps toolsets running on AWS, container clusters and Kubernetes.

What we are looking for
• Deep experience as a DevOps or DevSecOps practitioner in a critical Production environment
• Deep technical experience in server-side Unix/Linux/PowerShell scripting
• Prior working experience installing, configuring, integrating, upgrading and patching CI/CD toolset
• Prior experience is customizing JIRA and Setting up confluence spaces.
• Passionate about cloud infrastructure, CI/CD pipelines and automation
• Ability to easily pick up new technologies: you are keen to learn and to expand your knowledge
• Customer centricity: you always go above and beyond to deliver a first-class service to your users
• Highly proficient with Linux Systems Administration and network fundamentals (IPv4, TCP, UDP, DNS, HTTP,
TLS, routing, load-balancing)
• Proficient with AWS VPC, EC2, IAM, S3, EKS, EFS
• Proficient with ELK, Grafana and Ansible
• Proficient with Terraform, Docker/containers and Kubernetes",site reliability engineer
